playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,DuelsWon,SavesMade-Parried,UnsuccessfulLongPasses,GoalAssists,PenaltyGoalsConceded,YellowCards,PenaltiesConceded,TotalLossesOfPossession,GoalsConcededOutsideBox,GoalKicks,TotalUnsuccessfulPasses(ExclCrosses&Corners),GkUnsuccessfulDistribution,TotalPasses,AerialDuelsWon,TotalFoulsWon,Drops,Recoveries,GamesPlayed,TotalTackles,Starts,TotalSuccessfulPasses(ExclCrosses&Corners),SuccessfulShortPasses,Catches,TotalFoulsConceded,AerialDuels,GkSuccessfulDistribution,PenaltiesFaced,Appearances,FoulAttemptedTackle,SuccessfulLaunches,Touches,SuccessfulPassesOppositionHalf,SuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,CrossesNotClaimed,SavesMadeFromOutsideBox,SavesMade-Caught,UnsuccessfulPassesOwnHalf,LeftsidePasses,GoalsConcededInsideBox,ForwardPasses,DuelsLost,SavesMadeFromInsideBox,Putthrough/blockedDistribution,Duels,GroundDuels,KeyPasses(attemptAssists),UnsuccessfulShortPasses,SuccessfulOpenPlayPasses,UnsuccessfulLaunches,Index,TacklesWon,SavesMade,TotalClearances,OpenPlayPasses,SuccessfulPassesOwnHalf,Assists(intentional),CleanSheets,RightsidePasses,GroundDuelsWon,TimePlayed,Punches,GoalkeeperSmother,GroundDuelsLost,WinningGoal,PenaltiesSaved,Putthrough/blockedDistributionWon,SavesFromPenalty,CornersWon,SubstituteOff,SubstituteOn,HandballsConceded,TotalRedCards,SuccessfulDribbles,AerialDuelsLost,StraightRedCards,TimesTackled,UnsuccessfulLay-offs,TotalTouchesInOppositionBox,TotalShots,ShotsOffTarget(incWoodwork),TacklesLost,ShotsOnTarget(IncGoals),Interceptions,OwnGoalScored,ThrowInsToOwnPlayer,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,BlockedShots,GoalsFromInsideBox,UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,ThrowInsToOppositionPlayer,CornersTaken(inclShortCorners),Goals,SuccessfulLay-offs,PenaltiesTaken,Blocks,RightFootGoals,Offsides,BackwardPasses,SecondGoalAssists,UnsuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,ThroughBalls,Overruns,UnsuccessfulDribbles,HomeGoals,AwayGoals,LeftFootGoals,LastPlayerTackle,HeadedGoals,OtherGoals,AttemptsFromSetPieces,ClearancesOffTheLine,RedCards-2ndYellow,PenaltyGoals,FoulWonPenalty,GoalsFromOutsideBox,PenaltiesOffTarget,SetPiecesGoals
cpl::Football_Player::fd8128d359f64c5180b7115c46766e93,T. Esprit,Inter Toronto,Midfielder,2024,midfielder,13,179,0,0,0,0,0,0,3,4,4,0,0,0,0,91.0,5,2.51,1,0,0,0,0,0,0,0,75.0,38.89,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,,1.0,,1.0,,,27.0,,,5.0,,51.0,1.0,4.0,,12.0,13.0,4.0,2.0,46.0,46.0,,4.0,4.0,,,13.0,1.0,,97.0,23.0,,8.0,,,,1.0,14.0,5.0,10.0,22.0,,4.0,36.0,32.0,1.0,4.0,45.0,,10.0,3.0,,3.0,50.0,23.0,,,6.0,13.0,179.0,,,19.0,0.0,,2.0,,1.0,2.0,11.0,,,5.0,3.0,,11.0,,3.0,,,1.0,,,,1.0,,,,,1.0,,,1.0,,3.0,,1.0,,,21.0,,4.0,3.0,,1.0,7.0,,,,,,,,,,,,,,
cpl::Football_Player::9a040c91c1d2424ca095e663faf5075a,K. Kane,Forge,Midfielder,2024,midfielder,9,155,0,0,2,0,1,0,3,4,7,0,2,1,0,78.0,1,0.58,0,0,0,0,0,0,0,0,60.0,61.54,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,,5.0,,,2.0,,27.0,,,18.0,,79.0,3.0,7.0,,12.0,9.0,5.0,1.0,61.0,56.0,,4.0,6.0,,,9.0,1.0,,116.0,28.0,5.0,12.0,,,,6.0,23.0,1.0,19.0,10.0,,3.0,26.0,20.0,,13.0,60.0,2.0,10.0,3.0,,,77.0,33.0,,,17.0,13.0,155.0,,,7.0,0.0,,,,,,8.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,2.0,1.0,7.0,,,,,,,,,,,,,,,,,20.0,,,,,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::c61bc69e3cc04986a50e309ba356335c,K. Kibato,Inter Toronto,Midfielder,2024,midfielder,14,620,0,0,1,0,1,0,10,7,13,0,2,0,0,87.0,14,2.03,2,0,0,0,0,0,0,0,55.56,54.88,40.0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,,10.0,,1.0,2.0,,70.0,3.0,,39.0,,287.0,4.0,13.0,,28.0,14.0,18.0,7.0,248.0,242.0,,7.0,10.0,,,14.0,6.0,1.0,414.0,133.0,6.0,28.0,,,,16.0,49.0,11.0,69.0,37.0,,17.0,82.0,72.0,4.0,29.0,241.0,5.0,10.0,10.0,,3.0,280.0,119.0,,,97.0,41.0,620.0,,,31.0,0.0,,8.0,,1.0,4.0,7.0,,,10.0,6.0,,13.0,,3.0,1.0,,8.0,1.0,4.0,,22.0,4.0,3.0,1.0,,1.0,1.0,4.0,2.0,,5.0,,3.0,,,72.0,,5.0,4.0,,1.0,8.0,,,,,,,,,,,,,,
cpl::Football_Player::b2128eb98c0e4992a9bce2dd26483fb4,O. Benítez,Forge,Midfielder,2024,midfielder,3,73,0,0,0,0,0,0,1,2,3,1,0,0,0,81.0,0,0.0,1,0,0,0,0,0,0,0,50.0,50.0,50.0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,,,,,,16.0,,,6.0,,31.0,1.0,3.0,,7.0,3.0,2.0,,25.0,25.0,,2.0,2.0,,,3.0,1.0,,48.0,17.0,,11.0,,,,1.0,11.0,,6.0,6.0,,1.0,12.0,10.0,,6.0,24.0,,10.0,1.0,,,30.0,9.0,,,3.0,5.0,73.0,,,5.0,0.0,,1.0,,1.0,,3.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,11.0,,6.0,5.0,,,,,,,,,,,,,,,,,
cpl::Football_Player::a4d26a57d62040df8359a9bc96b1db67,D. Campbell,Valour,Midfielder,2024,midfielder,24,2088,1,0,5,1,3,0,41,50,53,0,10,0,0,80.0,30,1.29,0,0,0,0,0,0,0,0,64.06,54.39,50.72,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,,92.0,,3.0,10.0,1.0,282.0,3.0,,195.0,,930.0,35.0,53.0,,100.0,24.0,64.0,23.0,735.0,684.0,,50.0,69.0,,,24.0,24.0,9.0,1391.0,331.0,51.0,154.0,,,,51.0,235.0,27.0,373.0,135.0,,40.0,296.0,227.0,7.0,103.0,695.0,42.0,10.0,41.0,,59.0,889.0,408.0,,2.0,173.0,126.0,2088.0,,,101.0,0.0,,25.0,,1.0,2.0,1.0,6.0,,10.0,34.0,,31.0,1.0,14.0,5.0,2.0,23.0,3.0,40.0,,55.0,4.0,4.0,,1.0,,,18.0,,1.0,2.0,,15.0,,,149.0,,10.0,10.0,1.0,,12.0,0.0,1.0,,,1.0,,,1.0,,,,,,
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,2024,midfielder,30,2529,1,2,13,3,2,2,30,20,21,0,6,1,0,88.0,32,1.14,0,0,1,0,0,0,0,0,49.18,56.16,54.05,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,,49.0,2.0,3.0,6.0,,225.0,4.0,1.0,181.0,1.0,1499.0,20.0,21.0,,159.0,30.0,61.0,29.0,1318.0,1191.0,,20.0,37.0,,,30.0,12.0,9.0,1820.0,724.0,127.0,130.0,,,,52.0,528.0,28.0,478.0,89.0,,31.0,203.0,166.0,25.0,132.0,1256.0,8.0,10.0,30.0,,36.0,1434.0,595.0,1.0,9.0,344.0,94.0,2529.0,,,72.0,1.0,,16.0,,2.0,6.0,1.0,2.0,1.0,13.0,17.0,,20.0,,20.0,13.0,11.0,31.0,2.0,40.0,,4.0,1.0,1.0,4.0,,,,,,1.0,10.0,,12.0,1.0,,149.0,1.0,1.0,1.0,5.0,2.0,11.0,1.0,0.0,,,,,,2.0,1.0,,,1.0,,
cpl::Football_Player::4aaee5db17ba48859051daf2523b6845,I. Iliadis,Atlético,Midfielder,2024,midfielder,11,663,2,0,4,2,3,0,12,5,3,1,3,0,0,78.0,9,1.22,16,0,2,0,0,0,0,0,85.71,50.82,60.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,,54.0,,1.0,3.0,,139.0,1.0,,79.0,,358.0,9.0,3.0,,42.0,11.0,14.0,6.0,279.0,237.0,,5.0,15.0,,,11.0,3.0,10.0,526.0,109.0,42.0,83.0,,,,22.0,20.0,8.0,144.0,30.0,,9.0,61.0,46.0,6.0,25.0,275.0,31.0,10.0,12.0,,22.0,351.0,176.0,,2.0,147.0,22.0,663.0,,,24.0,2.0,,3.0,,4.0,1.0,5.0,1.0,,5.0,6.0,,11.0,,5.0,4.0,1.0,2.0,3.0,16.0,,12.0,6.0,3.0,3.0,,13.0,1.0,12.0,16.0,2.0,,,4.0,,1.0,47.0,,26.0,10.0,1.0,,5.0,1.0,1.0,2.0,,,,,1.0,,,,2.0,,
cpl::Football_Player::6ed2482185664d628c7b93825e1da6f9,A. Tîrcoveanu,Pacific,Midfielder,2024,midfielder,22,856,2,1,22,3,12,1,12,12,21,1,3,0,0,78.0,14,1.47,34,0,1,0,0,0,0,0,80.0,41.73,28.57,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,,11.0,1.0,1.0,3.0,,199.0,3.0,,71.0,,317.0,4.0,21.0,,59.0,22.0,15.0,9.0,246.0,221.0,,12.0,14.0,,,22.0,10.0,,585.0,173.0,25.0,99.0,,,,10.0,115.0,11.0,100.0,81.0,,21.0,139.0,125.0,18.0,60.0,234.0,,10.0,12.0,,5.0,303.0,84.0,1.0,1.0,33.0,54.0,856.0,,,71.0,1.0,,5.0,,18.0,8.0,13.0,1.0,,18.0,10.0,,50.0,,28.0,22.0,10.0,3.0,12.0,7.0,,3.0,11.0,3.0,11.0,2.0,26.0,6.0,,34.0,2.0,5.0,,,,1.0,69.0,,38.0,5.0,3.0,5.0,33.0,1.0,1.0,2.0,,,,7.0,,,,,,,
cpl::Football_Player::df5525a7e5df4064bd9ac12d35b0fd14,L. Piccioli,Atlético,Midfielder,2024,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::9530e64bf7744102b3eeecd7fcf46c34,E. Cissé,Forge,Midfielder,2024,midfielder,11,457,1,1,2,2,2,1,7,5,2,1,1,0,0,87.0,5,0.98,1,0,0,0,0,0,0,0,58.33,48.78,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,,12.0,1.0,,1.0,,56.0,,,32.0,,234.0,3.0,2.0,,31.0,11.0,12.0,6.0,202.0,196.0,,5.0,4.0,,,11.0,2.0,1.0,333.0,117.0,6.0,20.0,,,,14.0,79.0,5.0,89.0,21.0,,7.0,41.0,37.0,2.0,20.0,192.0,2.0,10.0,7.0,,13.0,224.0,85.0,1.0,,17.0,17.0,457.0,,,20.0,0.0,,2.0,,2.0,4.0,5.0,,,3.0,1.0,,5.0,,7.0,2.0,,5.0,2.0,8.0,,24.0,,,1.0,1.0,,,4.0,1.0,1.0,1.0,,3.0,,1.0,49.0,,2.0,2.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Valour,Midfielder,2024,midfielder,20,1045,0,0,5,0,1,0,11,14,15,1,6,0,0,84.0,26,2.24,2,0,0,0,0,0,0,0,55.0,53.85,58.33,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,,30.0,,5.0,6.0,1.0,136.0,3.0,,85.0,,524.0,7.0,15.0,,64.0,20.0,20.0,11.0,439.0,405.0,,14.0,12.0,,,20.0,7.0,2.0,689.0,240.0,34.0,74.0,,,,23.0,124.0,23.0,182.0,48.0,,22.0,104.0,92.0,6.0,55.0,425.0,6.0,10.0,11.0,,7.0,510.0,204.0,,,120.0,49.0,1045.0,,,43.0,0.0,,6.0,,,6.0,9.0,1.0,,14.0,5.0,,18.0,,2.0,5.0,4.0,9.0,1.0,10.0,,3.0,5.0,5.0,3.0,,2.0,,,2.0,,7.0,,2.0,,1.0,98.0,,12.0,9.0,,2.0,10.0,,,,,,,,,,,,,,
cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,Atlético,Midfielder,2024,midfielder,29,2258,4,4,30,8,10,4,32,25,14,5,4,0,0,86.0,25,1.0,101,0,1,3,1,0,0,0,82.05,37.64,12.5,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,,45.0,4.0,,4.0,,391.0,4.0,,187.0,,1322.0,1.0,14.0,,123.0,29.0,39.0,25.0,1135.0,1071.0,,25.0,8.0,,,29.0,15.0,3.0,1787.0,739.0,64.0,265.0,,,,32.0,362.0,21.0,353.0,111.0,,56.0,178.0,170.0,48.0,142.0,1101.0,9.0,10.0,32.0,,4.0,1274.0,431.0,4.0,1.0,303.0,66.0,2258.0,,,104.0,1.0,,22.0,,19.0,17.0,4.0,2.0,,13.0,7.0,,46.0,2.0,46.0,30.0,20.0,7.0,10.0,24.0,,23.0,35.0,6.0,20.0,2.0,67.0,24.0,2.0,101.0,4.0,13.0,3.0,,4.0,5.0,304.0,,110.0,25.0,4.0,2.0,24.0,2.0,2.0,,,,,8.0,,,1.0,,2.0,1.0,
cpl::Football_Player::e062e50eb3404d07b682bf9855e3a980,Alberto Zapater,Atlético,Midfielder,2024,midfielder,24,1433,3,0,7,3,5,0,28,19,11,0,3,0,0,88.0,21,1.32,0,0,0,0,0,0,0,0,57.14,53.1,46.15,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,,37.0,,1.0,3.0,,135.0,4.0,,102.0,,791.0,12.0,11.0,,93.0,24.0,49.0,15.0,689.0,637.0,,19.0,26.0,,,24.0,12.0,4.0,978.0,306.0,52.0,76.0,,,,30.0,271.0,17.0,206.0,68.0,,30.0,145.0,119.0,10.0,65.0,671.0,20.0,10.0,28.0,,11.0,771.0,385.0,,3.0,232.0,65.0,1433.0,,,54.0,0.0,,19.0,,,8.0,9.0,1.0,,6.0,14.0,,10.0,,10.0,7.0,2.0,21.0,5.0,23.0,,1.0,2.0,2.0,1.0,3.0,,,,,3.0,3.0,,3.0,,,82.0,,4.0,4.0,2.0,,2.0,2.0,1.0,,,3.0,,3.0,,,,,,,
cpl::Football_Player::8478206db8304d6487d404b1b5dd322c,Gabriel Antinoro,Atlético,Midfielder,2024,midfielder,19,720,1,2,8,3,3,2,10,10,11,0,1,0,0,80.0,10,1.25,6,0,0,0,0,0,0,0,47.62,32.23,21.43,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,,6.0,2.0,,1.0,,132.0,1.0,,43.0,,212.0,3.0,11.0,,51.0,19.0,21.0,10.0,169.0,167.0,,10.0,14.0,,,19.0,1.0,,402.0,107.0,2.0,48.0,,,,6.0,33.0,9.0,52.0,82.0,,18.0,121.0,107.0,7.0,37.0,167.0,3.0,10.0,10.0,,4.0,208.0,66.0,2.0,,53.0,36.0,720.0,,,71.0,0.0,,10.0,,9.0,10.0,9.0,,,4.0,11.0,,47.0,1.0,24.0,8.0,5.0,11.0,3.0,8.0,,1.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,6.0,1.0,3.0,,,1.0,,74.0,,11.0,8.0,1.0,4.0,24.0,1.0,0.0,,,,,,,,,,,,
cpl::Football_Player::2e1e79cce5ce42688603ef02e9ccf402,Z. Sukunda,Valour,Midfielder,2024,midfielder,13,319,0,0,1,0,0,0,3,3,3,0,1,0,0,71.0,8,2.26,0,0,0,0,0,0,0,0,42.86,52.0,50.0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,,18.0,,,1.0,,66.0,1.0,,42.0,,143.0,2.0,3.0,,21.0,13.0,7.0,2.0,101.0,96.0,,3.0,4.0,,,13.0,2.0,1.0,224.0,49.0,5.0,47.0,,,,10.0,46.0,7.0,52.0,12.0,,9.0,25.0,21.0,4.0,24.0,100.0,12.0,10.0,3.0,,9.0,142.0,53.0,,,13.0,11.0,319.0,,,10.0,0.0,,3.0,,4.0,1.0,11.0,,,1.0,2.0,,1.0,,2.0,1.0,1.0,4.0,,5.0,,20.0,1.0,1.0,1.0,,,,2.0,,,3.0,,1.0,,,32.0,,15.0,15.0,1.0,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,Forge,Midfielder,2024,midfielder,31,2790,2,0,8,2,3,0,19,22,34,1,4,0,0,90.0,34,1.1,0,0,0,0,0,0,0,0,63.33,57.82,55.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,,77.0,,3.0,4.0,,227.0,4.0,2.0,193.0,,1866.0,55.0,34.0,,98.0,31.0,30.0,31.0,1673.0,1568.0,,22.0,99.0,2.0,,31.0,8.0,9.0,2188.0,459.0,105.0,121.0,,,,75.0,744.0,30.0,586.0,89.0,,24.0,211.0,112.0,2.0,116.0,1612.0,29.0,10.0,19.0,,87.0,1801.0,1214.0,,11.0,461.0,67.0,2790.0,,,45.0,0.0,,13.0,,1.0,,,,,6.0,44.0,,7.0,,15.0,8.0,5.0,11.0,3.0,34.0,,6.0,,,1.0,2.0,,,1.0,,2.0,2.0,,24.0,1.0,1.0,75.0,,3.0,3.0,,,3.0,0.0,2.0,,1.0,1.0,,,1.0,,,,,,
cpl::Football_Player::2fb8d39dd40f4a81853d0221df63464c,M. Schiavoni,Forge,Midfielder,2024,midfielder,14,163,1,0,1,1,1,0,2,4,2,0,0,0,0,81.0,2,1.1,2,0,0,0,0,0,0,0,50.0,34.78,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,,2.0,,,,,28.0,,,13.0,,67.0,1.0,2.0,,8.0,14.0,4.0,1.0,54.0,54.0,,4.0,2.0,,,14.0,2.0,,105.0,42.0,,7.0,,,,8.0,12.0,2.0,17.0,15.0,,9.0,23.0,21.0,2.0,11.0,52.0,2.0,10.0,2.0,,2.0,65.0,12.0,,,17.0,7.0,163.0,,,14.0,1.0,,4.0,,1.0,1.0,13.0,,,1.0,1.0,,7.0,,6.0,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,21.0,,2.0,2.0,,,5.0,0.0,1.0,,,,,,,,,,,,
cpl::Football_Player::d1bd92c79ce942a2aeca15c546b854c2,L. Pareja,Inter Toronto,Midfielder,2024,midfielder,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,67.0,1,9.0,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,,,,,,,4.0,,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,,1.0,,,1.0,,,10.0,1.0,,2.0,,,,,1.0,1.0,1.0,3.0,,,6.0,5.0,,1.0,2.0,,10.0,,,,3.0,1.0,,,1.0,3.0,10.0,,,2.0,0.0,,,,,,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
cpl::Football_Player::b88aa9288a38438a8801e10a74326f88,J. Faria,Valour,Midfielder,2024,midfielder,26,1730,2,5,17,7,7,5,23,18,34,2,4,1,0,84.0,29,1.51,10,0,0,0,0,0,0,0,79.31,43.16,0.0,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,,10.0,5.0,4.0,4.0,,221.0,1.0,,68.0,,405.0,,34.0,,65.0,26.0,29.0,22.0,337.0,329.0,,18.0,17.0,,,26.0,8.0,1.0,748.0,246.0,8.0,111.0,,,,22.0,111.0,28.0,87.0,108.0,,33.0,190.0,173.0,16.0,58.0,333.0,4.0,10.0,23.0,,8.0,401.0,110.0,4.0,,70.0,82.0,1730.0,,,91.0,0.0,,13.0,,14.0,17.0,4.0,1.0,1.0,19.0,17.0,,56.0,,55.0,17.0,10.0,6.0,7.0,6.0,,4.0,19.0,17.0,7.0,2.0,7.0,2.0,1.0,10.0,2.0,7.0,,,2.0,2.0,137.0,,65.0,54.0,4.0,4.0,33.0,0.0,2.0,,,,,1.0,,1.0,,,,,
cpl::Football_Player::47690253116d4e34ac0d075eb36df3b3,T. Giraldo,Inter Toronto,Midfielder,2024,midfielder,6,154,0,0,1,0,0,0,4,7,1,1,1,0,0,88.0,2,1.17,0,0,0,0,0,0,0,0,80.0,40.0,28.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,,3.0,,,1.0,,12.0,1.0,,7.0,,56.0,2.0,1.0,,6.0,6.0,5.0,2.0,49.0,47.0,,7.0,7.0,,,6.0,2.0,,77.0,24.0,2.0,4.0,,,,4.0,14.0,1.0,11.0,15.0,,4.0,25.0,18.0,,4.0,47.0,,10.0,4.0,,1.0,54.0,25.0,,,17.0,8.0,154.0,,,10.0,0.0,,1.0,,,2.0,4.0,,,2.0,5.0,,3.0,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,3.0,,,,1.0,14.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::cd0f48e51e574e3187c55422f0de5be5,J. Martínez,Inter Toronto,Midfielder,2024,midfielder,28,1890,1,1,7,2,2,1,23,19,31,2,7,0,0,86.0,23,1.1,9,0,1,0,0,0,0,0,50.0,53.85,25.0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,,29.0,1.0,3.0,7.0,,220.0,4.0,,147.0,,1044.0,9.0,31.0,,89.0,28.0,46.0,21.0,897.0,849.0,,19.0,36.0,,,28.0,11.0,3.0,1293.0,490.0,48.0,132.0,,,,29.0,263.0,19.0,284.0,84.0,,33.0,182.0,146.0,21.0,118.0,860.0,8.0,10.0,23.0,,12.0,1006.0,411.0,1.0,1.0,247.0,89.0,1890.0,,,57.0,0.0,,12.0,,7.0,19.0,7.0,,,12.0,27.0,,25.0,,31.0,7.0,5.0,23.0,2.0,8.0,,10.0,4.0,2.0,,1.0,3.0,2.0,1.0,9.0,1.0,12.0,,2.0,,2.0,250.0,,14.0,7.0,2.0,2.0,11.0,1.0,0.0,,,1.0,,,,,,,,,
cpl::Football_Player::f4d883a75e7d4f129681bd5d56c43d19,K. Twardek,Atlético,Midfielder,2024,midfielder,23,1574,1,2,5,3,5,2,31,13,29,2,5,0,0,78.0,21,1.2,0,0,0,0,0,0,0,0,68.89,59.52,59.38,27.87,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,,43.0,2.0,,5.0,,252.0,4.0,,122.0,,543.0,19.0,29.0,,56.0,23.0,45.0,17.0,421.0,398.0,,13.0,32.0,,,23.0,5.0,6.0,980.0,201.0,23.0,124.0,,,,42.0,155.0,17.0,162.0,68.0,,35.0,168.0,136.0,6.0,79.0,407.0,34.0,10.0,31.0,,34.0,529.0,237.0,2.0,5.0,28.0,81.0,1574.0,,,55.0,1.0,,12.0,,11.0,3.0,6.0,1.0,,9.0,13.0,,33.0,,11.0,5.0,,14.0,5.0,22.0,1.0,102.0,17.0,17.0,,1.0,,,33.0,,1.0,1.0,,5.0,1.0,2.0,198.0,,44.0,44.0,,1.0,22.0,1.0,0.0,,,,,,,,,,,,
cpl::Football_Player::55a8a1aea5f543dbaac3bf7112ad867b,Z. Bahous,Pacific,Midfielder,2024,midfielder,16,466,1,0,15,1,6,0,6,9,11,3,3,0,0,78.0,6,1.16,1,0,0,0,0,0,0,0,37.5,53.66,15.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,,6.0,,,3.0,,91.0,2.0,,48.0,,211.0,2.0,11.0,,35.0,16.0,16.0,5.0,163.0,158.0,,9.0,13.0,,,16.0,6.0,,344.0,102.0,5.0,41.0,,,,13.0,53.0,4.0,52.0,38.0,,16.0,82.0,69.0,5.0,42.0,158.0,2.0,10.0,6.0,,2.0,206.0,61.0,,,49.0,42.0,466.0,,,27.0,1.0,,6.0,,5.0,5.0,11.0,1.0,,15.0,11.0,,15.0,1.0,21.0,15.0,9.0,10.0,6.0,1.0,,3.0,,,8.0,,1.0,,,1.0,1.0,12.0,,1.0,,3.0,57.0,,6.0,4.0,2.0,,8.0,0.0,1.0,1.0,,,,,,,,,1.0,,
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,2024,midfielder,29,2562,5,2,25,7,12,2,60,69,22,4,9,0,0,82.0,31,1.09,0,0,2,0,0,0,0,0,68.18,45.96,46.67,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,,58.0,2.0,1.0,9.0,1.0,367.0,2.0,,221.0,,1204.0,21.0,22.0,,176.0,29.0,88.0,28.0,983.0,909.0,,69.0,45.0,,,29.0,41.0,6.0,1702.0,552.0,74.0,180.0,,,,61.0,250.0,29.0,376.0,194.0,,80.0,359.0,314.0,27.0,163.0,962.0,27.0,10.0,60.0,,14.0,1182.0,439.0,2.0,7.0,362.0,144.0,2562.0,,,170.0,3.0,,57.0,,19.0,3.0,1.0,1.0,,34.0,24.0,,54.0,2.0,47.0,25.0,13.0,28.0,12.0,32.0,,14.0,8.0,8.0,5.0,4.0,,,5.0,,5.0,18.0,,5.0,2.0,4.0,216.0,,20.0,20.0,3.0,10.0,25.0,2.0,3.0,,,3.0,,,,,,,1.0,,
cpl::Football_Player::d9884452bb6e4ebd802b73a429b81f2d,Z. Bruno,Forge,Midfielder,2024,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
