playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,TimePlayed,Touches,SavesMadeFromOutsideBox,Punches,SuccessfulDribbles,Appearances,AerialDuelsWon,Duels,TotalTackles,TotalPasses,GoalkeeperSmother,SuccessfulOpenPlayPasses,Catches,TotalLossesOfPossession,UnsuccessfulLaunches,SuccessfulLongPasses,SuccessfulShortPasses,GkUnsuccessfulDistribution,SavesMade-Caught,Starts,Recoveries,CleanSheets,TotalClearances,UnsuccessfulPassesOwnHalf,SavesMadeFromInsideBox,TotalFoulsWon,PenaltiesFaced,PenaltiesConceded,TotalUnsuccessfulPasses(ExclCrosses&Corners),DuelsWon,GamesPlayed,TotalSuccessfulPasses(ExclCrosses&Corners),GoalsConcededOutsideBox,SavesMade,SuccessfulPassesOppositionHalf,GoalsConcededInsideBox,RightsidePasses,ForwardPasses,TotalFoulsConceded,FoulAttemptedTackle,YellowCards,LeftsidePasses,OwnGoalScored,SavesMade-Parried,SuccessfulLaunches,TacklesLost,DuelsLost,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,AerialDuels,SuccessfulPassesOwnHalf,Index,Drops,GroundDuels,GkSuccessfulDistribution,PenaltyGoalsConceded,UnsuccessfulShortPasses,OpenPlayPasses,GroundDuelsLost,GroundDuelsWon,HomeGoals,AwayGoals,WinningGoal,PenaltiesSaved,SavesFromPenalty,CornersWon,SubstituteOff,HandballsConceded,AerialDuelsLost,Interceptions,CrossesNotClaimed,TacklesWon,KeyPasses(attemptAssists),StraightRedCards,TotalRedCards,Putthrough/blockedDistributionWon,Putthrough/blockedDistribution,UnsuccessfulLay-offs,SubstituteOn,TimesTackled,UnsuccessfulDribbles,ThrowInsToOppositionPlayer,ShotsOffTarget(incWoodwork),UnsuccessfulCrosses&Corners,TotalShots,GoalAssists,SuccessfulCrossesOpenPlay,Assists(intentional),ThroughBalls,BackwardPasses,TotalTouchesInOppositionBox,SuccessfulCrosses&Corners,Offsides,ThrowInsToOwnPlayer,UnsuccessfulCrossesOpenPlay,Blocks,GoalsFromInsideBox,RightFootGoals,BlockedShots,ShotsOnTarget(IncGoals),Goals,HeadedGoals,SecondGoalAssists,CornersTaken(inclShortCorners),UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,LeftFootGoals,SetPiecesGoals,GoalsFromOutsideBox,AttemptsFromSetPieces,SuccessfulLay-offs,PenaltyGoals,PenaltiesTaken,ClearancesOffTheLine,FoulWonPenalty,OtherGoals,LastManTackle,RedCards-2ndYellow,PenaltiesOffTarget
cpl::Football_Player::e1db549c457e40859db567305d65609d,J. Navarro,Alajuelense,Midfielder,2021,midfielder,22,1053,3,0,20,0,7,0,16,23,25,4,5,0,44,83.0,13,1.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.0,615.0,,,18.0,22.0,12.0,185.0,28.0,335.0,,273.0,,173.0,1.0,4.0,271.0,,,12.0,55.0,,7.0,9.0,,25.0,,,60.0,83.0,22.0,275.0,2.0,,188.0,11.0,87.0,58.0,23.0,7.0,5.0,56.0,,,,12.0,102.0,4.0,62.0,27.0,89.0,10.0,,158.0,,,56.0,333.0,87.0,71.0,3.0,0.0,2.0,,,6.0,10.0,1.0,15.0,8.0,,16.0,7.0,,,9.0,20.0,1.0,10.0,49.0,25.0,2.0,13.0,11.0,20.0,,2.0,,2.0,134.0,65.0,2.0,4.0,6.0,11.0,1.0,3.0,1.0,8.0,7.0,3.0,,,,,,2.0,,,,2.0,,,,,,,,
cpl::Football_Player::0225a160a7df42c2a36c192a4c4c8d5a,T. Shaw,Atlético,Midfielder,2021,midfielder,17,807,0,1,4,0,3,1,23,26,11,0,7,0,50,84.0,21,2.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.0,532.0,,,5.0,17.0,21.0,142.0,40.0,377.0,,304.0,,85.0,7.0,20.0,294.0,,,8.0,55.0,,21.0,22.0,,11.0,,2.0,63.0,77.0,17.0,314.0,,,102.0,21.0,101.0,91.0,26.0,22.0,7.0,122.0,,,2.0,17.0,65.0,15.0,43.0,42.0,212.0,10.0,,100.0,,3.0,48.0,367.0,44.0,56.0,0.0,0.0,0.0,,,1.0,4.0,1.0,21.0,20.0,,23.0,3.0,,,7.0,14.0,,9.0,10.0,4.0,,1.0,2.0,4.0,1.0,,,1.0,63.0,11.0,,,,2.0,3.0,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::4b6c1da63a144cfeb39e765ea2e3039c,B. McKendry,Atlético,Midfielder,2021,midfielder,25,2132,1,1,10,0,7,1,35,39,34,1,7,1,69,88.0,36,1.52,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132.0,1607.0,,,23.0,25.0,16.0,253.0,59.0,1197.0,,981.0,,266.0,13.0,82.0,962.0,,,25.0,168.0,2.0,28.0,46.0,,34.0,,1.0,153.0,130.0,25.0,1044.0,1.0,,409.0,35.0,379.0,326.0,39.0,23.0,7.0,267.0,,,4.0,24.0,123.0,52.0,156.0,23.0,653.0,10.0,,230.0,,9.0,101.0,1125.0,116.0,114.0,0.0,1.0,0.0,,,4.0,5.0,1.0,7.0,34.0,,35.0,29.0,1.0,1.0,30.0,49.0,,,22.0,5.0,2.0,3.0,49.0,10.0,1.0,2.0,,1.0,225.0,15.0,18.0,1.0,5.0,11.0,11.0,1.0,1.0,3.0,7.0,1.0,,,49.0,29.0,16.0,,,,1.0,7.0,,,,,,,,
cpl::Football_Player::b631f78036324d79a97a6c1cfe650d2a,P. Lamothe,Pacific,Midfielder,2021,midfielder,24,1234,1,0,18,0,7,0,27,27,10,0,2,0,27,88.0,18,1.31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.0,905.0,,,10.0,24.0,5.0,160.0,34.0,678.0,,587.0,,172.0,,20.0,570.0,,,12.0,80.0,1.0,8.0,20.0,,10.0,,,88.0,59.0,24.0,590.0,3.0,,323.0,15.0,193.0,165.0,27.0,20.0,2.0,171.0,,,1.0,7.0,101.0,11.0,79.0,18.0,273.0,10.0,,142.0,,1.0,77.0,673.0,88.0,54.0,1.0,0.0,1.0,,,4.0,6.0,,13.0,10.0,,27.0,13.0,,,15.0,19.0,1.0,12.0,31.0,7.0,,11.0,11.0,18.0,,1.0,,2.0,149.0,14.0,6.0,,,1.0,3.0,1.0,1.0,3.0,7.0,1.0,,,12.0,7.0,5.0,,,,,8.0,,,,1.0,,,,
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,York,Midfielder,2021,midfielder,6,161,0,0,0,0,0,0,2,4,1,0,1,0,100,75.0,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,108.0,,,,6.0,2.0,16.0,4.0,79.0,,55.0,,26.0,5.0,8.0,51.0,,,1.0,9.0,,7.0,2.0,,1.0,,,20.0,7.0,6.0,59.0,,,28.0,2.0,9.0,35.0,4.0,3.0,1.0,25.0,,,,2.0,9.0,13.0,19.0,2.0,31.0,10.0,,14.0,,,7.0,75.0,9.0,5.0,0.0,0.0,0.0,,,,,,,5.0,,2.0,2.0,,,1.0,1.0,,5.0,3.0,1.0,,,1.0,,,,,,10.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,2021,midfielder,22,1473,3,3,24,0,10,3,28,49,12,2,7,0,57,76.0,17,1.04,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473.0,1023.0,,,36.0,22.0,16.0,260.0,47.0,650.0,,469.0,,296.0,6.0,40.0,453.0,,,17.0,107.0,3.0,9.0,24.0,,12.0,,,157.0,111.0,22.0,493.0,2.0,,316.0,15.0,174.0,214.0,49.0,31.0,7.0,113.0,,,3.0,19.0,149.0,40.0,167.0,28.0,193.0,10.0,,232.0,,2.0,117.0,625.0,137.0,95.0,3.0,0.0,1.0,,,11.0,9.0,2.0,12.0,21.0,,28.0,23.0,,,20.0,35.0,,5.0,54.0,33.0,,14.0,34.0,24.0,3.0,3.0,2.0,4.0,149.0,30.0,16.0,2.0,6.0,12.0,1.0,1.0,2.0,6.0,10.0,3.0,1.0,,30.0,17.0,10.0,,,2.0,4.0,13.0,,,,,,,,
cpl::Football_Player::03de711cdab34e3498373311f6882bee,O. Browne,Montréal,Midfielder,2021,midfielder,9,555,2,2,11,0,3,2,9,15,21,3,1,1,0,80.0,4,0.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0,410.0,,,18.0,9.0,,114.0,16.0,250.0,,195.0,,118.0,,17.0,183.0,,,5.0,35.0,,1.0,4.0,,21.0,,,50.0,55.0,9.0,200.0,1.0,,148.0,3.0,19.0,57.0,15.0,10.0,1.0,115.0,,,,7.0,59.0,4.0,53.0,1.0,56.0,10.0,,113.0,,,46.0,243.0,58.0,55.0,2.0,0.0,2.0,,,8.0,4.0,1.0,1.0,3.0,,9.0,10.0,,1.0,2.0,7.0,,4.0,35.0,23.0,,8.0,7.0,11.0,2.0,4.0,2.0,1.0,59.0,35.0,4.0,3.0,4.0,5.0,,2.0,,3.0,3.0,2.0,,,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,1.0,
cpl::Football_Player::4a036a600cf6423993b2f2925ec04317,G. Lavergne,York,Midfielder,2021,midfielder,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,49.0,,,,6.0,,7.0,,38.0,,32.0,,8.0,1.0,2.0,31.0,,,,6.0,,1.0,3.0,,,,,5.0,,6.0,33.0,1.0,,11.0,,13.0,10.0,,,,9.0,,,,,7.0,1.0,2.0,,22.0,10.0,,7.0,,,4.0,37.0,7.0,,,,0.0,,,,,,,3.0,,,1.0,,,1.0,2.0,,6.0,1.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::3a7dc673383b4fbaaa17e447a0733946,Alberto Soto,Atlético,Midfielder,2021,midfielder,19,1584,2,2,21,0,10,2,27,16,33,1,3,0,29,86.0,34,1.93,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.0,1114.0,,,44.0,19.0,5.0,260.0,47.0,751.0,,622.0,,242.0,4.0,45.0,595.0,,,17.0,90.0,,5.0,22.0,,33.0,,,111.0,128.0,19.0,640.0,,,374.0,34.0,190.0,254.0,16.0,6.0,3.0,225.0,,,,20.0,132.0,18.0,114.0,17.0,277.0,10.0,,243.0,,8.0,93.0,732.0,120.0,123.0,1.0,1.0,1.0,,,16.0,3.0,1.0,12.0,15.0,,27.0,28.0,,,9.0,15.0,1.0,2.0,64.0,33.0,,11.0,25.0,21.0,2.0,3.0,2.0,10.0,82.0,51.0,11.0,1.0,1.0,4.0,3.0,,,11.0,10.0,2.0,,,24.0,14.0,5.0,2.0,,2.0,2.0,3.0,,,,,,,,
cpl::Football_Player::01e4dc8e491d40f5aa24f147fe23b6e1,Oliver Minatel,Cavalry,Forward,2021,forward,3,121,0,0,1,0,0,0,0,3,5,0,1,0,50,75.0,2,1.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,68.0,,,,3.0,5.0,22.0,,47.0,,33.0,,18.0,1.0,,35.0,,,1.0,11.0,,,6.0,,5.0,,,12.0,10.0,3.0,35.0,,,19.0,2.0,15.0,6.0,3.0,2.0,1.0,12.0,,,,,12.0,1.0,6.0,10.0,17.0,10.0,,12.0,,,11.0,45.0,7.0,5.0,0.0,0.0,0.0,,,,1.0,,5.0,1.0,,,2.0,,,2.0,4.0,,2.0,2.0,1.0,,1.0,,1.0,,,,,14.0,6.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,
cpl::Football_Player::b080433050c64c398039e681629cfdeb,R. Davis,Wanderers,Forward,2021,forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::4bc03a5de42b4871860e6f88fe33f12b,Richard Luca,Cavalry,Forward,2021,forward,18,798,1,0,18,0,5,0,12,10,25,1,1,0,0,68.0,9,1.02,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.0,495.0,,,32.0,18.0,,165.0,26.0,218.0,,144.0,,189.0,2.0,5.0,142.0,,,7.0,54.0,,1.0,7.0,,25.0,,,71.0,83.0,18.0,147.0,1.0,,106.0,8.0,38.0,67.0,10.0,4.0,1.0,50.0,,,,14.0,82.0,9.0,94.0,8.0,49.0,10.0,,157.0,,1.0,62.0,215.0,74.0,83.0,1.0,0.0,0.0,,,9.0,9.0,,8.0,14.0,,12.0,5.0,,,9.0,20.0,,11.0,46.0,28.0,,13.0,30.0,18.0,,7.0,,1.0,63.0,38.0,8.0,1.0,7.0,28.0,,1.0,,3.0,5.0,1.0,1.0,,4.0,1.0,1.0,,,,1.0,2.0,,,,,,,,
cpl::Football_Player::c49f24c9d41145ed9c4bf9758b0ed6f9,J. Mason,Cavalry,Forward,2021,forward,15,1088,7,0,32,0,22,0,5,23,8,19,2,0,28,80.0,16,1.32,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.0,372.0,,,18.0,15.0,14.0,127.0,6.0,194.0,,144.0,,115.0,,2.0,152.0,,,11.0,37.0,1.0,2.0,3.0,,8.0,,,40.0,46.0,15.0,154.0,1.0,,118.0,15.0,58.0,31.0,23.0,4.0,2.0,46.0,,,,1.0,81.0,1.0,45.0,49.0,36.0,10.0,,78.0,,2.0,39.0,184.0,46.0,32.0,4.0,3.0,3.0,,,16.0,4.0,5.0,35.0,4.0,,5.0,9.0,,,3.0,7.0,1.0,4.0,17.0,10.0,,10.0,8.0,32.0,,,,,59.0,84.0,,19.0,,8.0,,7.0,6.0,4.0,22.0,7.0,1.0,,1.0,,,,,,,4.0,,2.0,,,,,,
cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089,A. Novak,Forge,Forward,2021,forward,25,1320,4,2,25,0,15,2,4,12,16,11,6,0,26,75.0,12,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.0,515.0,,,18.0,25.0,23.0,194.0,9.0,270.0,,186.0,,182.0,1.0,3.0,197.0,,,15.0,46.0,2.0,17.0,9.0,,16.0,,,70.0,66.0,25.0,200.0,3.0,,139.0,9.0,66.0,63.0,12.0,6.0,6.0,47.0,,,,5.0,128.0,4.0,63.0,88.0,62.0,10.0,,106.0,,1.0,66.0,256.0,63.0,43.0,0.0,4.0,2.0,,,3.0,12.0,1.0,65.0,1.0,,4.0,18.0,,,8.0,12.0,5.0,10.0,46.0,15.0,,10.0,2.0,25.0,2.0,1.0,1.0,2.0,94.0,60.0,1.0,11.0,,2.0,,4.0,4.0,3.0,15.0,4.0,,,,,,,,,,14.0,,,,,,,,
cpl::Football_Player::a0c39d4aadea4642ba22743b4c68b23a,E. Ongaro,Edmonton,Forward,2021,forward,27,1920,12,2,43,0,28,2,6,29,14,11,2,0,39,69.0,32,1.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920.0,687.0,,,19.0,27.0,55.0,285.0,18.0,379.0,,238.0,,251.0,3.0,3.0,257.0,,,23.0,54.0,2.0,8.0,11.0,,14.0,,,119.0,105.0,27.0,260.0,5.0,,200.0,27.0,81.0,83.0,29.0,7.0,2.0,96.0,,,,12.0,180.0,7.0,114.0,139.0,60.0,10.0,,146.0,,3.0,112.0,356.0,96.0,50.0,7.0,5.0,3.0,,,9.0,14.0,4.0,84.0,2.0,,6.0,22.0,,,12.0,26.0,5.0,4.0,55.0,29.0,,15.0,6.0,43.0,2.0,,2.0,2.0,119.0,122.0,,11.0,,6.0,2.0,12.0,1.0,13.0,28.0,12.0,1.0,,,,,9.0,,,,22.0,,1.0,,,1.0,,,1.0
cpl::Football_Player::a3da6283599541849144b5b108dbc67b,K. Porter,Ottawa Fury,Forward,2021,forward,19,652,1,0,7,0,4,0,7,8,11,1,0,0,53,74.0,9,1.24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.0,365.0,,,9.0,19.0,16.0,94.0,10.0,240.0,,166.0,,109.0,2.0,10.0,167.0,,,6.0,29.0,,6.0,12.0,,11.0,,,63.0,46.0,19.0,177.0,2.0,,109.0,7.0,67.0,80.0,8.0,5.0,,49.0,,,1.0,3.0,48.0,14.0,68.0,30.0,72.0,10.0,,64.0,,2.0,49.0,227.0,34.0,30.0,0.0,1.0,0.0,,,7.0,5.0,1.0,14.0,5.0,,7.0,7.0,,,6.0,12.0,,13.0,14.0,7.0,,3.0,17.0,7.0,,,,,44.0,15.0,4.0,1.0,1.0,6.0,,1.0,,7.0,4.0,1.0,,,12.0,8.0,3.0,1.0,,,3.0,2.0,,,,,,,,
cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,Pacific,Forward,2021,forward,17,1352,7,6,33,0,19,6,14,19,35,5,3,0,30,87.0,15,1.0,29,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352.0,933.0,,,46.0,17.0,3.0,208.0,19.0,579.0,,485.0,,226.0,3.0,35.0,468.0,,,15.0,79.0,5.0,2.0,7.0,,35.0,,1.0,76.0,103.0,17.0,503.0,3.0,,363.0,12.0,87.0,115.0,19.0,7.0,3.0,171.0,,,1.0,5.0,105.0,13.0,110.0,10.0,158.0,10.0,,198.0,,3.0,63.0,561.0,98.0,100.0,7.0,0.0,3.0,,,18.0,4.0,2.0,7.0,4.0,,14.0,24.0,,,13.0,19.0,1.0,2.0,59.0,33.0,,14.0,41.0,33.0,6.0,5.0,6.0,4.0,206.0,70.0,18.0,5.0,8.0,16.0,1.0,7.0,1.0,4.0,19.0,7.0,1.0,,29.0,13.0,9.0,5.0,,,1.0,5.0,1.0,1.0,,2.0,,,,
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,2021,forward,28,1837,11,5,39,0,18,5,22,24,17,9,3,0,41,74.0,24,1.18,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837.0,864.0,,,24.0,28.0,28.0,251.0,32.0,467.0,,331.0,,303.0,4.0,11.0,330.0,,,21.0,70.0,1.0,7.0,16.0,,17.0,,,126.0,101.0,28.0,341.0,3.0,,235.0,21.0,78.0,104.0,24.0,12.0,3.0,131.0,,,3.0,10.0,150.0,12.0,130.0,68.0,114.0,10.0,,183.0,,1.0,114.0,457.0,110.0,73.0,9.0,2.0,2.0,,,13.0,12.0,,40.0,10.0,,22.0,19.0,,,12.0,33.0,2.0,7.0,76.0,36.0,,21.0,20.0,39.0,5.0,8.0,3.0,1.0,154.0,92.0,8.0,9.0,6.0,20.0,1.0,11.0,2.0,11.0,18.0,11.0,3.0,,,,,6.0,,,,7.0,1.0,1.0,,,,,,
cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,Cavalry,Forward,2021,forward,9,389,2,0,14,0,5,0,6,7,8,0,0,0,33,78.0,3,0.69,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.0,225.0,,,18.0,9.0,1.0,70.0,7.0,105.0,,78.0,,76.0,2.0,6.0,75.0,,,4.0,24.0,,,4.0,,8.0,,,24.0,34.0,9.0,81.0,,,60.0,3.0,20.0,20.0,7.0,4.0,,37.0,,,,1.0,36.0,3.0,31.0,3.0,25.0,10.0,,67.0,,,21.0,102.0,34.0,33.0,0.0,2.0,2.0,,,8.0,3.0,1.0,2.0,2.0,,6.0,7.0,,,3.0,7.0,,5.0,22.0,8.0,,9.0,11.0,14.0,,1.0,,1.0,28.0,15.0,4.0,,2.0,1.0,,2.0,1.0,1.0,5.0,2.0,,,10.0,8.0,1.0,1.0,,,1.0,2.0,,,,,,,,
cpl::Football_Player::32ac22e018504c2f98dc4d3c64e42803,J. Hernández,Scottish,Forward,2021,forward,17,413,0,0,10,0,4,0,3,9,14,1,1,0,62,76.0,3,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.0,271.0,,,19.0,17.0,5.0,85.0,9.0,131.0,,96.0,,85.0,,10.0,89.0,,,2.0,17.0,,4.0,9.0,,14.0,,,32.0,47.0,17.0,99.0,,,63.0,3.0,30.0,31.0,9.0,5.0,1.0,24.0,,,1.0,6.0,38.0,2.0,29.0,8.0,36.0,10.0,,77.0,,,30.0,128.0,35.0,42.0,0.0,0.0,0.0,,,4.0,3.0,,3.0,3.0,,3.0,6.0,,,3.0,7.0,,15.0,23.0,16.0,,6.0,6.0,10.0,,,,,46.0,27.0,,1.0,9.0,6.0,1.0,,,2.0,4.0,,,,1.0,,,,,,,1.0,,,,,,,,
cpl::Football_Player::4a3790eed104423781b21001cbce69e9,A. García,Wanderers,Forward,2021,forward,22,1063,2,1,15,0,6,1,2,13,16,20,3,0,30,87.0,18,1.52,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.0,260.0,,,2.0,22.0,6.0,77.0,5.0,144.0,,100.0,,74.0,,3.0,122.0,,,13.0,22.0,,,7.0,,16.0,,,19.0,29.0,22.0,125.0,5.0,,71.0,13.0,41.0,13.0,13.0,1.0,3.0,37.0,,,,3.0,48.0,,12.0,20.0,55.0,10.0,,57.0,,,19.0,119.0,34.0,23.0,0.0,2.0,0.0,,,3.0,12.0,2.0,14.0,3.0,,2.0,5.0,,,2.0,4.0,3.0,9.0,20.0,9.0,,9.0,,15.0,1.0,1.0,,,53.0,46.0,1.0,20.0,,,1.0,2.0,2.0,4.0,6.0,2.0,,,,,,,,,,4.0,1.0,1.0,,1.0,,,,
cpl::Football_Player::751e68a27d374a64b9646c08102f6daf,João Morelli,Wanderers,Forward,2021,forward,21,1470,14,0,49,0,31,0,9,19,24,6,6,0,38,82.0,19,1.16,41,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470.0,831.0,,,23.0,21.0,8.0,142.0,12.0,534.0,,408.0,,209.0,,25.0,411.0,,,16.0,64.0,1.0,1.0,7.0,,24.0,,,98.0,67.0,21.0,436.0,5.0,,308.0,14.0,152.0,156.0,19.0,10.0,6.0,99.0,,,,3.0,75.0,14.0,125.0,21.0,140.0,10.0,,121.0,,1.0,84.0,504.0,62.0,59.0,10.0,4.0,5.0,,,14.0,7.0,,13.0,14.0,,9.0,24.0,,,11.0,24.0,2.0,5.0,29.0,16.0,,18.0,34.0,49.0,,1.0,,9.0,127.0,51.0,12.0,6.0,4.0,6.0,,13.0,11.0,16.0,31.0,14.0,,,41.0,24.0,10.0,3.0,,1.0,8.0,9.0,5.0,5.0,,,,,,
cpl::Football_Player::a96eb3025e23467ca33277ae9c86f369,S. Salter,Atlético,Forward,2021,forward,21,811,3,1,16,0,11,1,7,15,8,3,0,0,41,74.0,9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.0,385.0,,,8.0,21.0,19.0,128.0,12.0,249.0,,177.0,,124.0,1.0,3.0,179.0,,,8.0,28.0,1.0,4.0,13.0,,8.0,,,67.0,47.0,21.0,182.0,2.0,,120.0,7.0,69.0,42.0,15.0,5.0,,65.0,,,,5.0,81.0,3.0,56.0,46.0,62.0,10.0,,82.0,,,64.0,243.0,54.0,28.0,2.0,1.0,0.0,,,5.0,7.0,,27.0,2.0,,7.0,10.0,,,2.0,10.0,4.0,13.0,29.0,14.0,,5.0,2.0,16.0,1.0,,1.0,,73.0,53.0,,3.0,1.0,2.0,3.0,3.0,1.0,5.0,11.0,3.0,,,,,,2.0,,,,6.0,,,,,,,,
cpl::Football_Player::6a7b9320483e458792ebd1f94a00baf0,C. Bent,Wanderers,Forward,2021,forward,19,1188,0,3,12,0,5,3,15,14,29,9,3,0,50,78.0,15,1.14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.0,658.0,,,21.0,19.0,5.0,158.0,25.0,344.0,,261.0,,215.0,9.0,12.0,254.0,,,14.0,70.0,2.0,7.0,21.0,,29.0,,,78.0,80.0,19.0,266.0,6.0,,160.0,9.0,65.0,113.0,14.0,8.0,3.0,82.0,,,1.0,10.0,78.0,20.0,95.0,10.0,119.0,10.0,,148.0,,,58.0,338.0,73.0,75.0,0.0,0.0,0.0,,,11.0,9.0,1.0,5.0,16.0,,15.0,13.0,,,9.0,23.0,,5.0,47.0,29.0,8.0,7.0,38.0,12.0,3.0,8.0,3.0,4.0,84.0,26.0,13.0,9.0,19.0,24.0,2.0,,,1.0,5.0,,,1.0,9.0,8.0,1.0,,,,2.0,5.0,,,2.0,1.0,,,,
cpl::Football_Player::6b48ced0357d4fd4a50e8ba77b6784d8,T. Warschewski,Cavalry,Forward,2021,forward,26,1901,4,7,38,0,15,7,17,25,66,6,1,0,53,78.0,31,1.47,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901.0,1157.0,,,62.0,26.0,45.0,409.0,29.0,567.0,,429.0,,399.0,2.0,31.0,410.0,,,21.0,88.0,1.0,6.0,25.0,,66.0,,,126.0,201.0,26.0,441.0,5.0,,339.0,26.0,127.0,148.0,25.0,12.0,1.0,116.0,,,1.0,12.0,208.0,16.0,135.0,84.0,116.0,10.0,,325.0,,2.0,110.0,552.0,169.0,156.0,2.0,2.0,2.0,,,20.0,8.0,4.0,39.0,12.0,,17.0,20.0,,,13.0,37.0,3.0,5.0,126.0,55.0,,23.0,34.0,38.0,7.0,12.0,6.0,1.0,176.0,79.0,14.0,6.0,9.0,29.0,2.0,4.0,4.0,9.0,15.0,4.0,,,6.0,3.0,2.0,,,,4.0,17.0,,,,1.0,,,,
