playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,AerialDuels,AerialDuelsLost,AerialDuelsWon,Appearances,Carries,Catches,CleanSheets,CornersWon,CrossesNotClaimed,Drops,Duels,DuelsLost,DuelsWon,ForwardPasses,GkSuccessfulDistribution,GkUnsuccessfulDistribution,GamesPlayed,GoalAssists,GoalKicks,GoalkeeperSmother,GoalsConcededInsideBox,GoalsConcededOutsideBox,GroundDuels,GroundDuelsLost,GroundDuelsWon,HandballsConceded,Index,KeyPasses(attemptAssists),LastPlayerTackle,LeftsidePasses,OpenPlayPasses,PenaltiesFaced,PenaltyGoalsConceded,ProgressiveCarries,Punches,Recoveries,RightsidePasses,SavesMade,SavesMadeFromInsideBox,SavesMadeFromOutsideBox,SavesMade-Caught,SavesMade-Parried,Starts,SuccessfulDribbles,SuccessfulLaunches,SuccessfulLongPasses,SuccessfulOpenPlayPasses,SuccessfulPassesOppositionHalf,SuccessfulPassesOwnHalf,SuccessfulShortPasses,TacklesLost,ThrowInsToOwnPlayer,TimePlayed,TotalBigChancesCreated,TotalBigChancesSaved,TotalClearances,TotalFoulsConceded,TotalFoulsWon,TotalLossesOfPossession,TotalPasses,TotalSuccessfulPasses(ExclCrosses&Corners),TotalTackles,TotalUnsuccessfulPasses(ExclCrosses&Corners),Touches,UnsuccessfulCrosses&Corners,UnsuccessfulLaunches,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,UnsuccessfulPassesOwnHalf,UnsuccessfulShortPasses,YellowCards,WinningGoal,Putthrough/blockedDistribution,SuccessfulLay-offs,SubstituteOn,FoulAttemptedTackle,PenaltiesConceded,ShotsOffTarget(incWoodwork),TotalShots,TotalTouchesInOppositionBox,OwnGoalScored,PenaltiesSaved,SavesFromPenalty,UnsuccessfulLay-offs,Interceptions,Putthrough/blockedDistributionWon,StraightRedCards,TotalRedCards,TacklesWon,Goals,RedCards-2ndYellow,SubstituteOff,BackwardPasses,FinalThirdTouches,Assists(intentional),BlockedShots,Blocks,CornersTaken(inclShortCorners),GoalsFromInsideBox,Offsides,PenaltiesTaken,PenaltyGoals,RightFootGoals,SecondGoalAssists,ShotsOnTarget(IncGoals),SuccessfulCornersIntoBox,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,ThroughBalls,ThrowInsToOppositionPlayer,TimesTackled,TotalBigChancesScored,UnsuccessfulCornersIntoBox,UnsuccessfulCrossesOpenPlay,UnsuccessfulDribbles,HomeGoals,AwayGoals,Overruns,ClearancesOffTheLine,HeadedGoals,TotalBigChancesMissed,PenaltiesOffTarget,GoalsOpenplay,AttemptsFromSetPieces,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,FoulWonPenalty,SetPiecesGoals
cpl::Football_Player::29146de022e149ceb100b57434a926f9,S. Rea,Wanderers,Midfielder,2025,midfielder,29,1958,2,5,33,7,15,5,22,18,47,4,5,0,0,79.0,25,1.15,68,0,0,0,0,0,0,0,68.75,46.28,28.57,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.0,2.0,29.0,356.0,,2.0,27.0,,,296.0,159.0,137.0,258.0,,,29.0,5.0,,,22.0,3.0,289.0,154.0,135.0,1.0,10.0,50.0,,92.0,706.0,,2.0,204.0,,97.0,192.0,,,,,,22.0,56.0,,29.0,550.0,480.0,151.0,555.0,10.0,9.0,1958.0,11.0,,2.0,18.0,47.0,474.0,741.0,584.0,32.0,157.0,1367.0,104.0,8.0,28.0,238.0,23.0,129.0,5.0,0.0,47.0,22.0,7.0,7.0,,18.0,33.0,64.0,,,,2.0,8.0,14.0,,,22.0,2.0,,15.0,199.0,211.0,5.0,19.0,,68.0,1.0,4.0,,,1.0,,15.0,24.0,47.0,18.0,5.0,1.0,127.0,,39.0,48.0,64.0,1.0,1.0,11.0,,,,,1.0,3.0,1.0,1.0,,,
cpl::Football_Player::2e8fce5008414fd4b602677f53e0bb18,B. Paton,Forge,Midfielder,2025,midfielder,25,1082,1,1,6,2,4,1,13,14,24,1,1,0,0,81.0,9,0.75,0,0,0,0,0,0,0,0,61.9,49.17,31.82,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,15.0,7.0,25.0,154.0,,2.0,8.0,,,120.0,61.0,59.0,194.0,,,25.0,1.0,,,6.0,3.0,98.0,46.0,52.0,2.0,10.0,8.0,,69.0,501.0,,1.0,91.0,,54.0,151.0,,,,,,10.0,10.0,4.0,32.0,402.0,224.0,191.0,377.0,8.0,57.0,1082.0,2.0,,22.0,14.0,24.0,175.0,508.0,409.0,21.0,99.0,779.0,12.0,21.0,41.0,83.0,28.0,58.0,1.0,0.0,13.0,,15.0,9.0,,2.0,6.0,11.0,,,,,10.0,8.0,,,13.0,1.0,,3.0,94.0,26.0,1.0,6.0,4.0,,,1.0,,,,,4.0,,6.0,6.0,,7.0,30.0,,,12.0,12.0,0.0,1.0,3.0,,,1.0,,1.0,,1.0,1.0,,,
cpl::Football_Player::0571946f5caa4805b0f4b08d37bb2622,Bruno Figueiredo,Valour,Midfielder,2025,midfielder,27,1546,2,3,35,5,11,3,24,26,33,0,7,0,0,77.0,41,2.39,26,0,1,0,0,0,0,0,77.42,51.7,33.33,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,4.0,27.0,238.0,,,8.0,,,176.0,85.0,91.0,248.0,,,27.0,3.0,,,37.0,4.0,164.0,77.0,87.0,,10.0,19.0,,143.0,650.0,,5.0,140.0,,84.0,181.0,,,,,,17.0,23.0,4.0,56.0,489.0,312.0,220.0,463.0,7.0,5.0,1546.0,6.0,,19.0,26.0,33.0,272.0,682.0,519.0,31.0,163.0,1014.0,40.0,14.0,48.0,171.0,32.0,115.0,7.0,0.0,28.0,12.0,10.0,23.0,,24.0,35.0,12.0,,,,,12.0,13.0,,,24.0,2.0,,9.0,110.0,41.0,2.0,17.0,1.0,26.0,1.0,,,,2.0,,11.0,7.0,13.0,3.0,7.0,,36.0,1.0,19.0,17.0,15.0,1.0,1.0,,,,,,2.0,12.0,1.0,,,1.0,
cpl::Football_Player::b00f998dc9ab48df9be8be1e6a9bea0d,T. Tahid,Vancouver,Midfielder,2025,midfielder,10,237,0,0,0,0,0,0,0,3,5,3,1,0,0,82.0,11,4.18,0,0,0,0,0,0,0,0,0.0,34.78,27.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,8.0,3.0,10.0,9.0,,,,,,23.0,15.0,8.0,7.0,,,10.0,,,,9.0,2.0,12.0,7.0,5.0,,10.0,,,6.0,28.0,,,4.0,,4.0,6.0,,,,,,2.0,,,4.0,21.0,15.0,16.0,27.0,,,237.0,,,3.0,3.0,5.0,23.0,38.0,31.0,,7.0,74.0,1.0,,,7.0,1.0,7.0,1.0,0.0,2.0,2.0,8.0,1.0,,,,8.0,,,,,2.0,2.0,,,,,,2.0,19.0,,,,1.0,,,3.0,,,,,,,,,,,3.0,,,1.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,2025,midfielder,25,1799,2,0,13,2,5,0,33,26,10,0,6,0,0,86.0,42,2.1,0,0,0,0,0,0,0,0,63.46,52.66,54.24,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,27.0,32.0,25.0,144.0,,2.0,4.0,,,188.0,89.0,99.0,259.0,2.0,,25.0,,2.0,,36.0,6.0,129.0,62.0,67.0,,10.0,9.0,,276.0,878.0,,4.0,57.0,,98.0,253.0,,,,,,20.0,6.0,2.0,38.0,749.0,320.0,452.0,733.0,19.0,2.0,1799.0,,,48.0,26.0,10.0,196.0,902.0,771.0,52.0,131.0,1185.0,6.0,18.0,30.0,88.0,49.0,101.0,6.0,1.0,37.0,18.0,5.0,13.0,,8.0,13.0,17.0,,,,2.0,18.0,17.0,,,33.0,2.0,,9.0,114.0,61.0,,1.0,12.0,,2.0,,,,2.0,,5.0,,1.0,1.0,1.0,,27.0,1.0,,6.0,8.0,2.0,0.0,,,,1.0,,2.0,,,,,,
cpl::Football_Player::1f645daf53bb4f9bad1e6896c1e68d2c,I. Moreno,Atlético,Midfielder,2025,midfielder,2,96,0,0,0,0,0,0,0,3,1,0,0,0,0,76.0,1,0.94,0,0,0,0,0,0,0,0,0.0,18.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,2.0,9.0,,,,,,11.0,9.0,2.0,11.0,,,2.0,,,,1.0,,10.0,8.0,2.0,,10.0,1.0,,16.0,44.0,,,3.0,,3.0,2.0,,,,,,1.0,,,,33.0,16.0,18.0,34.0,1.0,16.0,96.0,,,,3.0,1.0,18.0,45.0,34.0,1.0,11.0,76.0,2.0,2.0,2.0,9.0,4.0,9.0,,0.0,6.0,2.0,1.0,2.0,,,,2.0,,,,,1.0,1.0,,,,,,1.0,16.0,,,1.0,,,,,,,,,,,,,,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::6c28b35898b64ba8aaec59d8291a55f4,K. Lipovschek,Forge,Midfielder,2025,midfielder,4,86,0,0,0,0,0,0,1,1,0,0,0,0,0,82.0,0,0.0,0,0,0,0,0,0,0,0,33.33,33.33,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,4.0,6.0,,,2.0,,,12.0,8.0,4.0,1.0,,,4.0,,,,,,10.0,7.0,3.0,,10.0,1.0,,2.0,16.0,,,2.0,,,7.0,,,,,,1.0,,,,13.0,7.0,6.0,13.0,2.0,,86.0,,,1.0,1.0,,11.0,16.0,13.0,3.0,3.0,34.0,1.0,,,4.0,,3.0,,0.0,4.0,,3.0,,,,,7.0,,,,,,2.0,,,1.0,,,1.0,6.0,4.0,,1.0,,,,,,,,,,,,,,,5.0,,,1.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::8f2eca99614743fa999bb759082a7c44,Xavier Venâncio,Valour,Midfielder,2025,midfielder,24,811,1,0,11,1,6,0,20,26,21,0,4,0,0,87.0,17,1.89,1,0,0,0,0,0,0,0,76.92,47.06,43.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9.0,7.0,24.0,75.0,,,3.0,,,119.0,63.0,56.0,47.0,,,24.0,,,,15.0,2.0,103.0,54.0,49.0,,10.0,3.0,,61.0,243.0,,2.0,35.0,,32.0,64.0,,,,,,7.0,3.0,,10.0,209.0,134.0,87.0,210.0,6.0,6.0,811.0,,,9.0,26.0,21.0,80.0,254.0,220.0,26.0,34.0,420.0,7.0,2.0,4.0,31.0,10.0,30.0,4.0,0.0,18.0,5.0,17.0,18.0,,5.0,11.0,11.0,,,,,7.0,13.0,,,20.0,1.0,,7.0,82.0,26.0,,2.0,2.0,1.0,,,,,,,6.0,1.0,1.0,,,,18.0,,,5.0,5.0,1.0,0.0,,,,,,1.0,1.0,1.0,1.0,,,
cpl::Football_Player::edcfdeb0583a4f25b44f57a7e66b2d6d,L. Callegari,Wanderers,Midfielder,2025,midfielder,28,2453,1,1,17,2,5,1,57,54,22,1,9,0,0,90.0,32,1.17,2,0,1,1,1,0,0,0,74.03,51.67,53.85,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,18.0,21.0,28.0,443.0,,5.0,4.0,,,269.0,130.0,139.0,538.0,,,28.0,1.0,,,28.0,4.0,230.0,112.0,118.0,1.0,10.0,25.0,1.0,456.0,1739.0,,2.0,181.0,,181.0,458.0,,,,,,27.0,19.0,2.0,106.0,1557.0,842.0,768.0,1498.0,20.0,15.0,2453.0,2.0,,44.0,54.0,22.0,276.0,1789.0,1604.0,77.0,185.0,2224.0,24.0,11.0,61.0,152.0,57.0,124.0,9.0,0.0,38.0,37.0,1.0,33.0,,12.0,17.0,16.0,,,,4.0,54.0,19.0,,,57.0,1.0,,6.0,337.0,81.0,1.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,6.0,4.0,10.0,1.0,33.0,1.0,2.0,17.0,14.0,1.0,0.0,1.0,,,,,,4.0,,,,,
cpl::Football_Player::b88aa9288a38438a8801e10a74326f88,J. Faria,Valour,Midfielder,2025,midfielder,25,1268,2,1,18,3,11,1,10,22,22,7,2,0,0,84.0,31,2.2,4,0,2,0,0,0,0,0,66.67,41.18,30.77,26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,4.0,25.0,235.0,,,17.0,,,170.0,100.0,70.0,47.0,,,25.0,1.0,,,28.0,3.0,157.0,91.0,66.0,3.0,10.0,15.0,,31.0,339.0,,1.0,143.0,,54.0,103.0,,,,,,12.0,29.0,,4.0,282.0,206.0,96.0,281.0,5.0,11.0,1268.0,3.0,,4.0,22.0,22.0,210.0,342.0,285.0,15.0,57.0,657.0,45.0,1.0,5.0,91.0,11.0,52.0,2.0,1.0,23.0,8.0,13.0,8.0,,7.0,18.0,64.0,,,,2.0,2.0,9.0,,,10.0,2.0,,7.0,161.0,147.0,1.0,5.0,,4.0,2.0,7.0,,,2.0,,11.0,,17.0,16.0,,,63.0,2.0,3.0,41.0,38.0,1.0,1.0,9.0,,,5.0,,2.0,,,,,,
cpl::Football_Player::6fcfea80844a4cf19b5492d7fc111116,K. Williams,Valour,Midfielder,2025,midfielder,11,669,2,0,10,2,4,0,7,14,14,10,2,0,0,71.0,19,2.56,0,0,0,0,0,0,0,0,58.33,39.19,16.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.0,2.0,11.0,47.0,,,5.0,,,74.0,45.0,29.0,33.0,,,11.0,,,,18.0,1.0,62.0,35.0,27.0,,10.0,2.0,,24.0,125.0,,3.0,24.0,,17.0,34.0,,,,,,8.0,1.0,,3.0,85.0,60.0,37.0,94.0,5.0,2.0,669.0,,,1.0,14.0,14.0,78.0,137.0,97.0,12.0,40.0,234.0,5.0,1.0,6.0,41.0,4.0,34.0,2.0,0.0,10.0,3.0,3.0,5.0,,6.0,10.0,19.0,,,,1.0,3.0,3.0,,,7.0,2.0,,6.0,46.0,15.0,,4.0,,,1.0,10.0,,,1.0,,4.0,,,,1.0,,13.0,1.0,,5.0,7.0,0.0,2.0,,,,1.0,,2.0,,1.0,1.0,,,
cpl::Football_Player::3e694b5d3a004945a65d70fab1ee17fe,D. Rodríguez,Atlético,Midfielder,2025,midfielder,29,2491,11,9,53,20,29,9,33,26,42,2,2,1,0,87.0,23,0.83,49,0,0,0,0,0,0,0,63.46,44.44,25.0,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,18.0,6.0,29.0,489.0,,5.0,24.0,,,342.0,190.0,152.0,192.0,,,29.0,9.0,,,20.0,3.0,318.0,172.0,146.0,,10.0,64.0,,370.0,953.0,,1.0,255.0,,122.0,134.0,,,,,,29.0,52.0,,10.0,827.0,554.0,310.0,836.0,19.0,14.0,2491.0,18.0,,4.0,26.0,42.0,391.0,975.0,846.0,52.0,129.0,1585.0,43.0,5.0,9.0,150.0,22.0,120.0,2.0,2.0,42.0,20.0,,16.0,,24.0,53.0,159.0,,,,2.0,13.0,21.0,,1.0,33.0,11.0,1.0,13.0,279.0,175.0,8.0,17.0,1.0,49.0,9.0,2.0,,,2.0,,29.0,13.0,18.0,3.0,8.0,1.0,126.0,5.0,23.0,11.0,71.0,7.0,4.0,10.0,,,4.0,,9.0,4.0,2.0,9.0,,3.0,
cpl::Football_Player::9d723c58b62545c7b3ff13a3e7d81b87,Diogo Ressurreição,Valour,Midfielder,2025,midfielder,26,1374,1,3,23,4,9,3,7,20,6,0,5,0,0,84.0,41,2.69,4,0,2,0,0,0,0,0,41.18,36.27,0.0,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,26.0,183.0,,,12.0,,,102.0,65.0,37.0,173.0,,,26.0,3.0,,,37.0,4.0,100.0,63.0,37.0,1.0,10.0,9.0,,138.0,614.0,,4.0,90.0,,68.0,186.0,,,,,,17.0,14.0,4.0,42.0,508.0,350.0,186.0,486.0,10.0,4.0,1374.0,2.0,,2.0,20.0,6.0,199.0,634.0,528.0,17.0,106.0,844.0,23.0,3.0,21.0,108.0,21.0,85.0,5.0,0.0,31.0,15.0,9.0,11.0,,14.0,23.0,27.0,,,,,8.0,7.0,,,7.0,1.0,,15.0,137.0,99.0,3.0,4.0,,4.0,,,,,1.0,,9.0,1.0,8.0,7.0,3.0,,34.0,,2.0,20.0,17.0,0.0,1.0,,,,,,1.0,1.0,1.0,,,,
cpl::Football_Player::628cfcb715d24e36b6cbf8b20beec3ed,M. Morgan,Valour,Midfielder,2025,midfielder,26,1578,7,4,27,11,15,4,24,26,30,14,1,0,0,73.0,38,2.17,0,0,0,0,0,0,0,0,66.67,48.48,45.95,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,60.0,51.0,26.0,130.0,,,5.0,,,264.0,136.0,128.0,116.0,,,26.0,4.0,,,36.0,2.0,153.0,76.0,77.0,,10.0,26.0,,69.0,413.0,,3.0,56.0,,42.0,138.0,,,,,,17.0,11.0,,23.0,294.0,190.0,124.0,289.0,12.0,3.0,1578.0,7.0,,11.0,26.0,30.0,229.0,431.0,312.0,36.0,119.0,752.0,7.0,3.0,19.0,105.0,21.0,100.0,1.0,1.0,34.0,19.0,9.0,15.0,,12.0,27.0,61.0,,,,1.0,11.0,22.0,,,24.0,7.0,,13.0,108.0,90.0,1.0,8.0,2.0,,6.0,14.0,,,4.0,,15.0,,2.0,2.0,1.0,3.0,39.0,5.0,,7.0,14.0,1.0,6.0,3.0,,3.0,7.0,,5.0,,1.0,,,,
cpl::Football_Player::8478206db8304d6487d404b1b5dd322c,G. Antinoro,Atlético,Midfielder,2025,midfielder,30,2466,4,4,30,8,15,4,34,13,14,3,1,0,0,87.0,23,0.84,14,0,3,0,0,0,0,0,61.82,48.28,43.75,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9.0,7.0,30.0,389.0,,9.0,6.0,,,232.0,120.0,112.0,157.0,,,30.0,4.0,,,21.0,2.0,216.0,111.0,105.0,,10.0,24.0,,242.0,980.0,,2.0,177.0,,108.0,202.0,,,,,,28.0,36.0,1.0,19.0,844.0,492.0,372.0,836.0,21.0,31.0,2466.0,5.0,,47.0,13.0,14.0,328.0,991.0,855.0,55.0,136.0,1514.0,36.0,20.0,27.0,128.0,44.0,109.0,1.0,1.0,43.0,6.0,2.0,8.0,,15.0,30.0,84.0,,,,1.0,21.0,20.0,,,34.0,4.0,,14.0,390.0,166.0,3.0,10.0,6.0,14.0,4.0,3.0,,,3.0,1.0,15.0,2.0,9.0,8.0,1.0,6.0,70.0,3.0,8.0,28.0,41.0,3.0,1.0,10.0,,,2.0,,3.0,,,1.0,,,
cpl::Football_Player::1f4a9af68a764f0c95fa10063975c4c8,S. Mlah,Valour,Midfielder,2025,midfielder,23,968,0,1,8,1,5,1,13,11,15,0,4,0,0,85.0,27,2.51,0,0,0,0,0,0,0,0,61.9,47.96,30.77,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,4.0,23.0,119.0,,,6.0,,,98.0,51.0,47.0,118.0,,,23.0,1.0,,,26.0,1.0,85.0,42.0,43.0,,10.0,10.0,,115.0,410.0,,2.0,55.0,,51.0,106.0,,,,,,10.0,7.0,4.0,21.0,343.0,192.0,164.0,333.0,8.0,2.0,968.0,1.0,,17.0,11.0,15.0,116.0,421.0,354.0,21.0,67.0,587.0,7.0,8.0,14.0,54.0,20.0,53.0,4.0,0.0,18.0,4.0,13.0,4.0,,3.0,8.0,9.0,,,,,11.0,9.0,,,13.0,,,8.0,82.0,7.0,,6.0,1.0,,,,,,,,5.0,,2.0,2.0,1.0,,24.0,,,7.0,9.0,,,2.0,,,,,,,,,,,
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,2025,midfielder,30,2608,1,7,34,8,12,7,55,59,34,2,6,0,0,86.0,27,0.93,1,0,2,0,0,0,0,0,62.5,51.59,60.42,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,19.0,29.0,30.0,409.0,,7.0,16.0,,,347.0,168.0,179.0,556.0,,,30.0,7.0,,,25.0,2.0,299.0,149.0,150.0,3.0,10.0,29.0,,526.0,1875.0,,2.0,165.0,,169.0,516.0,,,,,,29.0,28.0,4.0,98.0,1608.0,793.0,855.0,1545.0,33.0,37.0,2608.0,14.0,,38.0,59.0,34.0,401.0,1912.0,1643.0,88.0,269.0,2475.0,12.0,33.0,85.0,224.0,57.0,184.0,6.0,0.0,82.0,61.0,1.0,35.0,,22.0,34.0,36.0,,,,,43.0,42.0,,,55.0,1.0,,9.0,314.0,91.0,5.0,9.0,7.0,1.0,,2.0,,,1.0,1.0,12.0,,5.0,5.0,7.0,12.0,50.0,,,12.0,16.0,1.0,0.0,1.0,,,3.0,,,5.0,1.0,,,,
cpl::Football_Player::f4d883a75e7d4f129681bd5d56c43d19,K. Twardek,Valour,Midfielder,2025,midfielder,27,2206,4,2,19,6,10,2,25,35,22,14,2,1,0,73.0,51,2.08,0,0,0,0,0,0,0,0,71.43,44.62,48.35,20.62,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,47.0,44.0,27.0,224.0,,2.0,17.0,,,251.0,139.0,112.0,129.0,1.0,,27.0,2.0,1.0,,48.0,3.0,160.0,92.0,68.0,,10.0,18.0,,188.0,554.0,,6.0,153.0,,60.0,27.0,,,,,,26.0,13.0,3.0,9.0,402.0,309.0,117.0,397.0,10.0,24.0,2206.0,5.0,,31.0,35.0,22.0,329.0,558.0,406.0,35.0,152.0,991.0,77.0,8.0,23.0,202.0,27.0,129.0,2.0,0.0,56.0,7.0,1.0,12.0,,9.0,19.0,92.0,,,,2.0,13.0,20.0,,1.0,25.0,4.0,1.0,13.0,214.0,134.0,1.0,4.0,3.0,,3.0,14.0,,,2.0,,10.0,,20.0,20.0,,4.0,41.0,3.0,,77.0,24.0,3.0,1.0,9.0,,,4.0,,3.0,,1.0,2.0,,,
cpl::Football_Player::ab744dc321ed481d9060ebc48b16f9b3,J. Castro,Atlético,Midfielder,2025,midfielder,27,2124,0,4,14,4,4,4,16,22,27,0,7,0,0,93.0,22,0.93,9,0,0,0,0,0,0,0,53.33,54.78,29.41,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,12.0,5.0,27.0,261.0,,2.0,5.0,,,157.0,71.0,86.0,297.0,,,27.0,4.0,,,19.0,3.0,140.0,59.0,81.0,1.0,10.0,20.0,,420.0,1482.0,,2.0,139.0,,115.0,489.0,,,,,,27.0,24.0,2.0,87.0,1361.0,612.0,785.0,1306.0,14.0,2.0,2124.0,1.0,,25.0,22.0,27.0,181.0,1514.0,1393.0,30.0,121.0,1779.0,9.0,17.0,43.0,88.0,42.0,78.0,7.0,0.0,36.0,54.0,,13.0,,10.0,14.0,8.0,,,,,20.0,13.0,,,16.0,,,21.0,308.0,37.0,1.0,6.0,7.0,9.0,,,,,,,4.0,2.0,4.0,1.0,3.0,,29.0,,4.0,4.0,8.0,,,,,,,,,,,,,,
cpl::Football_Player::e062e50eb3404d07b682bf9855e3a980,Alberto Zapater,Atlético,Midfielder,2025,midfielder,25,612,0,1,0,1,0,1,13,4,2,1,1,0,0,91.0,14,2.06,0,0,0,0,0,0,0,0,68.42,55.56,37.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,5.0,3.0,25.0,83.0,,,2.0,,,45.0,20.0,25.0,113.0,,,25.0,1.0,,,13.0,1.0,37.0,15.0,22.0,,10.0,5.0,,150.0,486.0,,1.0,23.0,,25.0,133.0,,,,,,4.0,1.0,2.0,33.0,440.0,188.0,265.0,420.0,6.0,2.0,612.0,1.0,,8.0,4.0,2.0,60.0,500.0,453.0,19.0,47.0,575.0,,3.0,9.0,35.0,12.0,38.0,1.0,0.0,17.0,12.0,21.0,3.0,,,,3.0,,,,,6.0,6.0,,,13.0,,,3.0,104.0,14.0,1.0,,,,,1.0,,,,,,,,,1.0,,7.0,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::7c7c78f8a9b24353a2c2418452327dab,Kévin dos Santos,Atlético,Midfielder,2025,midfielder,29,2029,4,2,26,6,8,2,41,35,16,3,1,0,0,86.0,24,1.06,48,0,1,0,0,0,0,0,66.13,46.03,41.94,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,18.0,13.0,29.0,294.0,,2.0,15.0,,,252.0,136.0,116.0,187.0,,,29.0,2.0,,,22.0,2.0,221.0,118.0,103.0,,10.0,36.0,,170.0,909.0,,1.0,159.0,,84.0,233.0,,,,,,24.0,25.0,9.0,33.0,774.0,452.0,379.0,773.0,21.0,85.0,2029.0,7.0,,52.0,35.0,16.0,336.0,943.0,806.0,62.0,137.0,1532.0,69.0,24.0,37.0,157.0,49.0,100.0,1.0,2.0,43.0,4.0,5.0,15.0,1.0,18.0,26.0,67.0,,,,1.0,20.0,22.0,,,41.0,4.0,,15.0,353.0,133.0,2.0,6.0,2.0,48.0,3.0,3.0,,,4.0,,8.0,8.0,25.0,14.0,2.0,14.0,62.0,2.0,23.0,42.0,35.0,1.0,3.0,8.0,,,,,4.0,2.0,1.0,,,,
cpl::Football_Player::c0ae1ca6360b41c6ad94f45a8b50a872,T. Crawford,Vancouver,Midfielder,2025,midfielder,3,198,0,0,0,0,0,0,8,4,0,0,1,1,0,82.0,2,0.91,0,0,0,0,0,0,0,0,66.67,68.42,0.0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,3.0,9.0,,,2.0,,,19.0,6.0,13.0,22.0,,,3.0,,,,1.0,1.0,18.0,5.0,13.0,,10.0,,,,70.0,,,4.0,,3.0,33.0,,,,,,3.0,1.0,1.0,3.0,57.0,17.0,43.0,56.0,4.0,10.0,198.0,,,5.0,4.0,,25.0,72.0,59.0,12.0,13.0,121.0,2.0,2.0,9.0,13.0,2.0,4.0,1.0,0.0,4.0,,,3.0,,,,,,,,,4.0,1.0,1.0,1.0,8.0,,,2.0,17.0,9.0,,,,,,,,,,,,,1.0,1.0,,8.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,
