playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,KeyPasses(attemptAssists),Touches,YellowCards,TotalUnsuccessfulPasses(ExclCrosses&Corners),TimePlayed,GroundDuelsLost,Catches,AerialDuelsWon,DuelsWon,GoalsConcededOutsideBox,PenaltiesFaced,SuccessfulOpenPlayPasses,SuccessfulLaunches,GroundDuels,SavesMadeFromInsideBox,Duels,UnsuccessfulLaunches,Putthrough/blockedDistribution,CleanSheets,LeftsidePasses,Starts,SavesMade-Parried,SavesMade,TotalFoulsConceded,PenaltyGoalsConceded,GoalsConcededInsideBox,TotalClearances,TotalPasses,Recoveries,SuccessfulPassesOppositionHalf,GoalkeeperSmother,GkUnsuccessfulDistribution,GamesPlayed,SuccessfulPassesOwnHalf,ForwardPasses,RightsidePasses,Drops,Putthrough/blockedDistributionWon,UnsuccessfulLongPasses,Punches,DuelsLost,SuccessfulLongPasses,GkSuccessfulDistribution,TotalLossesOfPossession,Index,Appearances,OpenPlayPasses,UnsuccessfulShortPasses,SavesMadeFromOutsideBox,FoulAttemptedTackle,SuccessfulShortPasses,AerialDuels,TacklesLost,TotalTackles,TotalTouchesInOppositionBox,TotalSuccessfulPasses(ExclCrosses&Corners),UnsuccessfulPassesOppositionHalf,TotalFoulsWon,GoalKicks,GroundDuelsWon,UnsuccessfulPassesOwnHalf,PenaltiesConceded,CornersWon,WinningGoal,SavesMade-Caught,AerialDuelsLost,Interceptions,SuccessfulDribbles,SubstituteOff,SubstituteOn,CrossesNotClaimed,UnsuccessfulLay-offs,SavesFromPenalty,PenaltiesSaved,OwnGoalScored,CornersTaken(inclShortCorners),TotalShots,UnsuccessfulCrossesOpenPlay,ThrowInsToOppositionPlayer,UnsuccessfulCrosses&Corners,TacklesWon,BlockedShots,ShotsOnTarget(IncGoals),TimesTackled,Blocks,SuccessfulCrosses&Corners,ThrowInsToOwnPlayer,UnsuccessfulCornersIntoBox,SuccessfulCrossesOpenPlay,SuccessfulCornersIntoBox,BackwardPasses,UnsuccessfulDribbles,RightFootGoals,SuccessfulLay-offs,Assists(intentional),GoalsFromInsideBox,Goals,Offsides,PenaltiesTaken,GoalAssists,ShotsOffTarget(incWoodwork),PenaltyGoals,LeftFootGoals,SecondGoalAssists,AttemptsFromSetPieces,HomeGoals,AwayGoals,HandballsConceded,Overruns,HeadedGoals,ThroughBalls,LastManTackle,FoulWonPenalty,ClearancesOffTheLine,GoalsFromOutsideBox,StraightRedCards,TotalRedCards,LastPlayerTackle,RedCards-2ndYellow,SetPiecesGoals,PenaltiesOffTarget,OtherGoals
cpl::Football_Player::a2d59a105ffa40e592a486e9b62e55b0,M. Voytsekhovskyi,York,Midfielder,2023,midfielder,7,167,1,0,3,0,2,0,1,0,5,1,0,0,0,74.0,4,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83.0,,12.0,167.0,6.0,,,8.0,,,31.0,,14.0,,15.0,,4.0,,8.0,2.0,,,,,4.0,2.0,46.0,10.0,20.0,,,7.0,14.0,9.0,12.0,,2.0,1.0,,7.0,1.0,,26.0,10.0,7.0,43.0,11.0,,,33.0,1.0,1.0,2.0,6.0,34.0,14.0,5.0,,8.0,3.0,,1.0,0.0,,1.0,,1.0,3.0,5.0,,1.0,,,,,3.0,5.0,,5.0,1.0,1.0,2.0,4.0,,,,,,,17.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,
cpl::Football_Player::3cdc55010c114c4ab03d858ecfa80713,B. Soumaoro,York,Midfielder,2023,midfielder,25,2010,2,1,9,0,3,1,46,42,27,2,6,0,57,88.0,30,1.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1238.0,6.0,119.0,2010.0,78.0,,11.0,118.0,4.0,,817.0,5.0,185.0,,204.0,16.0,23.0,3.0,260.0,25.0,,,42.0,1.0,26.0,24.0,955.0,154.0,323.0,,,25.0,514.0,204.0,326.0,,10.0,37.0,,86.0,82.0,,172.0,10.0,25.0,935.0,82.0,,24.0,754.0,19.0,24.0,70.0,10.0,836.0,66.0,27.0,,107.0,55.0,,2.0,1.0,,8.0,33.0,10.0,11.0,,,,,,,,9.0,2.0,,2.0,46.0,4.0,3.0,22.0,10.0,1.0,1.0,,1.0,,165.0,8.0,2.0,8.0,,1.0,2.0,2.0,,1.0,6.0,,,,,0.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,
cpl::Football_Player::4aaee5db17ba48859051daf2523b6845,I. Iliadis,Atlético,Midfielder,2023,midfielder,12,886,1,0,12,0,8,0,19,22,8,1,4,0,55,78.0,9,0.91,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,550.0,4.0,82.0,886.0,47.0,,5.0,51.0,2.0,,279.0,1.0,93.0,,102.0,14.0,21.0,3.0,66.0,9.0,,,22.0,,7.0,16.0,368.0,64.0,141.0,,,12.0,150.0,98.0,142.0,,13.0,31.0,,51.0,41.0,,131.0,10.0,12.0,359.0,51.0,,12.0,245.0,9.0,10.0,29.0,17.0,286.0,83.0,8.0,,46.0,27.0,,1.0,1.0,,4.0,17.0,10.0,2.0,3.0,,,,,,12.0,12.0,11.0,2.0,28.0,19.0,1.0,8.0,11.0,1.0,5.0,8.0,11.0,4.0,,62.0,5.0,,2.0,,1.0,1.0,1.0,,,4.0,,1.0,,1.0,0.0,1.0,,,,1.0,,,,,,,,,,,
cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,Atlético,Midfielder,2023,midfielder,27,2329,11,3,40,0,20,3,18,22,16,6,3,0,25,81.0,31,1.2,61,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1403.0,3.0,182.0,2329.0,125.0,,2.0,93.0,5.0,,714.0,,216.0,,224.0,12.0,51.0,1.0,266.0,27.0,,,22.0,,26.0,4.0,926.0,135.0,503.0,,,27.0,264.0,297.0,175.0,,14.0,45.0,,131.0,41.0,,404.0,10.0,27.0,896.0,137.0,,14.0,703.0,8.0,14.0,32.0,69.0,744.0,242.0,16.0,,91.0,35.0,,25.0,6.0,,6.0,23.0,43.0,13.0,,,,,,,61.0,40.0,43.0,,95.0,18.0,17.0,20.0,63.0,,23.0,7.0,34.0,7.0,14.0,188.0,34.0,10.0,3.0,2.0,9.0,11.0,6.0,4.0,3.0,20.0,3.0,1.0,,5.0,4.0,7.0,1.0,3.0,,8.0,,,,2.0,,,,,1.0,,
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Atlético,Midfielder,2023,midfielder,25,1323,1,2,7,0,2,2,22,25,23,1,2,0,23,84.0,20,1.36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,689.0,2.0,76.0,1323.0,89.0,,3.0,79.0,2.0,,371.0,1.0,165.0,,178.0,6.0,21.0,,116.0,15.0,,,25.0,,18.0,12.0,457.0,74.0,217.0,,,25.0,168.0,117.0,114.0,,11.0,14.0,,99.0,19.0,,149.0,10.0,25.0,444.0,62.0,,16.0,362.0,13.0,12.0,34.0,14.0,381.0,78.0,23.0,,76.0,27.0,,5.0,0.0,,10.0,10.0,19.0,11.0,10.0,,,,,,11.0,7.0,18.0,,29.0,22.0,2.0,2.0,26.0,1.0,4.0,5.0,8.0,4.0,,110.0,12.0,,4.0,1.0,1.0,1.0,1.0,,2.0,5.0,,1.0,,,0.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,
cpl::Football_Player::2e4482a25fcd459a992030c983aa3254,W. Akio,Cavalry,Forward,2023,forward,13,729,5,0,16,0,8,0,9,8,14,1,1,0,30,79.0,10,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,317.0,1.0,28.0,729.0,61.0,,8.0,47.0,2.0,,105.0,,100.0,,126.0,,9.0,1.0,28.0,7.0,,,8.0,1.0,8.0,5.0,133.0,15.0,74.0,,,13.0,32.0,38.0,34.0,,4.0,1.0,,79.0,2.0,,108.0,10.0,13.0,133.0,27.0,,4.0,103.0,26.0,3.0,12.0,38.0,105.0,30.0,14.0,,39.0,5.0,,6.0,2.0,,18.0,5.0,13.0,3.0,6.0,,,,,,,16.0,7.0,1.0,7.0,9.0,5.0,8.0,48.0,1.0,1.0,6.0,,1.0,,33.0,27.0,1.0,3.0,,5.0,5.0,1.0,,,8.0,,3.0,,,2.0,3.0,,2.0,1.0,,,,,,,,,,,,
cpl::Football_Player::e87c2465a9dc45a995f2722a4997ab10,M. Bevan,Cavalry,Forward,2023,forward,29,2316,11,4,36,0,17,4,9,45,38,20,5,1,34,72.0,25,0.97,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,563.0,5.0,80.0,2316.0,93.0,,34.0,95.0,4.0,,190.0,,154.0,,253.0,,22.0,1.0,62.0,28.0,,,45.0,2.0,21.0,14.0,285.0,40.0,164.0,,,29.0,42.0,56.0,67.0,,6.0,3.0,,158.0,3.0,,190.0,10.0,29.0,270.0,77.0,,18.0,202.0,99.0,8.0,17.0,94.0,205.0,84.0,38.0,,61.0,9.0,,12.0,3.0,,65.0,,6.0,15.0,1.0,,2.0,,,,,36.0,13.0,,13.0,9.0,12.0,17.0,40.0,3.0,1.0,,,1.0,,100.0,16.0,9.0,11.0,2.0,11.0,11.0,20.0,5.0,4.0,19.0,5.0,2.0,,,7.0,4.0,3.0,2.0,,,,1.0,,,1.0,1.0,,,,,
cpl::Football_Player::3daeb63b6aae476db83238833f619a14,E. Beckford,Cavalry,Forward,2023,forward,14,254,0,0,7,0,1,0,2,13,4,2,0,0,25,76.0,5,1.77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.0,,9.0,254.0,19.0,,4.0,10.0,,,26.0,,25.0,,41.0,1.0,3.0,,6.0,,,,13.0,1.0,5.0,1.0,37.0,7.0,14.0,,,14.0,14.0,11.0,9.0,,,1.0,,31.0,1.0,,22.0,10.0,14.0,35.0,8.0,,1.0,27.0,16.0,,2.0,14.0,28.0,4.0,4.0,,6.0,5.0,,1.0,0.0,,12.0,,,,14.0,,,,,,,7.0,,,,2.0,4.0,1.0,6.0,1.0,,,,,,11.0,3.0,,1.0,,,,2.0,,,6.0,,,,3.0,,,2.0,,,,,,,,,,,,,,
cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,Cavalry,Forward,2023,forward,28,2275,7,7,54,0,24,7,28,16,48,3,2,0,50,80.0,23,0.91,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,1330.0,2.0,132.0,2275.0,144.0,,12.0,169.0,2.0,,481.0,1.0,301.0,,325.0,4.0,49.0,1.0,167.0,27.0,,,16.0,2.0,21.0,5.0,631.0,123.0,397.0,,,28.0,145.0,153.0,112.0,,30.0,12.0,,156.0,22.0,,424.0,10.0,28.0,610.0,120.0,,8.0,477.0,24.0,8.0,36.0,102.0,499.0,173.0,48.0,,157.0,44.0,,26.0,2.0,,12.0,19.0,73.0,15.0,1.0,,6.0,,,,55.0,54.0,38.0,,85.0,28.0,15.0,24.0,113.0,2.0,43.0,15.0,31.0,19.0,19.0,199.0,71.0,1.0,19.0,7.0,4.0,7.0,3.0,,7.0,30.0,,5.0,,11.0,5.0,2.0,1.0,12.0,1.0,5.0,,1.0,,3.0,,,,,1.0,,
cpl::Football_Player::c49f24c9d41145ed9c4bf9758b0ed6f9,J. Mason,Cavalry,Forward,2023,forward,20,536,1,2,8,0,4,2,0,8,3,6,1,0,53,79.0,8,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,182.0,1.0,20.0,536.0,22.0,,14.0,22.0,,,66.0,,30.0,,56.0,1.0,11.0,,21.0,4.0,,,8.0,3.0,8.0,5.0,91.0,16.0,42.0,,,20.0,29.0,18.0,22.0,,6.0,1.0,,34.0,5.0,,58.0,10.0,20.0,86.0,19.0,,1.0,66.0,26.0,2.0,2.0,25.0,71.0,21.0,3.0,,8.0,4.0,,6.0,0.0,,12.0,5.0,3.0,4.0,16.0,,,,,,,8.0,5.0,,5.0,,4.0,4.0,13.0,,,,,,,30.0,5.0,,1.0,1.0,1.0,1.0,6.0,,2.0,4.0,,,,,1.0,0.0,2.0,,1.0,,,,,,,,,,,,
cpl::Football_Player::0f153dc7081442a3bc20cd568ca71e39,W. Timóteo,Wanderers,Forward,2023,forward,25,1616,0,4,9,0,2,4,26,19,10,0,3,0,27,82.0,15,0.84,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1365.0,3.0,169.0,1616.0,63.0,,6.0,67.0,1.0,,728.0,,124.0,,146.0,14.0,41.0,4.0,81.0,17.0,,,19.0,1.0,14.0,30.0,925.0,93.0,394.0,,,25.0,383.0,385.0,308.0,,19.0,57.0,,79.0,51.0,,301.0,10.0,25.0,894.0,112.0,,10.0,705.0,22.0,15.0,41.0,25.0,756.0,157.0,10.0,,61.0,63.0,,14.0,0.0,,16.0,14.0,10.0,6.0,8.0,,1.0,,,,29.0,9.0,32.0,23.0,51.0,26.0,4.0,2.0,25.0,7.0,21.0,102.0,13.0,9.0,8.0,151.0,12.0,,4.0,2.0,,,,,4.0,7.0,,,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,
cpl::Football_Player::dace44682e2f47b8bc651c8032e6e97d,T. Coimbra,Wanderers,Forward,2023,forward,20,917,3,1,13,0,6,1,6,27,7,11,6,0,50,59.0,11,1.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,295.0,6.0,64.0,917.0,56.0,,37.0,61.0,3.0,,80.0,,80.0,,153.0,1.0,24.0,1.0,29.0,10.0,,,27.0,3.0,8.0,6.0,154.0,22.0,62.0,,,20.0,28.0,41.0,50.0,,17.0,4.0,,92.0,4.0,,117.0,10.0,20.0,144.0,60.0,,14.0,86.0,73.0,3.0,9.0,44.0,90.0,58.0,7.0,,24.0,10.0,,2.0,0.0,,36.0,,8.0,9.0,10.0,,2.0,,,,,13.0,4.0,,4.0,6.0,4.0,6.0,24.0,3.0,,,,,,34.0,6.0,2.0,4.0,1.0,3.0,3.0,11.0,,1.0,7.0,,1.0,,,1.0,2.0,,,,2.0,,,,,,,,,,,
cpl::Football_Player::ec78959fccbd4457af70db222729257e,T. Collomb,Wanderers,Forward,2023,forward,13,586,4,0,9,0,5,0,2,8,13,2,1,0,46,61.0,8,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,261.0,1.0,57.0,586.0,28.0,,15.0,37.0,4.0,,80.0,,50.0,,82.0,1.0,14.0,,17.0,7.0,,,8.0,1.0,4.0,11.0,146.0,19.0,52.0,,,13.0,40.0,35.0,40.0,,4.0,4.0,,45.0,5.0,,98.0,10.0,13.0,137.0,53.0,,7.0,84.0,32.0,2.0,4.0,28.0,89.0,54.0,13.0,,22.0,13.0,,4.0,1.0,,17.0,2.0,6.0,7.0,6.0,,,,,,,9.0,10.0,,10.0,2.0,3.0,5.0,16.0,1.0,3.0,,,3.0,,54.0,9.0,2.0,4.0,,4.0,4.0,2.0,,,4.0,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,
cpl::Football_Player::4dc7f3812aa44d33a6c9acee2619456b,J. Perruzza,Toronto,Forward,2023,forward,11,563,2,0,17,0,9,0,8,10,6,7,0,0,41,79.0,7,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,184.0,,17.0,563.0,32.0,,5.0,24.0,2.0,,60.0,1.0,51.0,,63.0,2.0,6.0,,25.0,7.0,,,10.0,,5.0,6.0,79.0,18.0,46.0,,,11.0,17.0,11.0,14.0,,1.0,2.0,,39.0,5.0,,57.0,10.0,11.0,77.0,15.0,,1.0,57.0,12.0,1.0,9.0,31.0,62.0,16.0,6.0,,19.0,3.0,,8.0,0.0,,7.0,2.0,4.0,7.0,4.0,,1.0,,,,,17.0,2.0,1.0,2.0,8.0,3.0,9.0,16.0,,1.0,2.0,,1.0,,29.0,5.0,,2.0,,2.0,2.0,7.0,,,8.0,,1.0,,,2.0,0.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,
cpl::Football_Player::a63da4a535904f639ece3007ff800854,Gabriel Bitar,York,Forward,2023,forward,25,1968,6,4,33,0,15,4,11,22,39,2,4,0,20,75.0,37,1.69,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,919.0,4.0,136.0,1968.0,114.0,,4.0,112.0,5.0,,387.0,,222.0,,242.0,6.0,35.0,,86.0,23.0,,,22.0,5.0,32.0,3.0,542.0,93.0,298.0,,,25.0,117.0,188.0,153.0,,14.0,29.0,,130.0,29.0,,294.0,10.0,25.0,520.0,107.0,,10.0,377.0,20.0,13.0,24.0,46.0,406.0,145.0,39.0,,108.0,24.0,,10.0,1.0,,16.0,5.0,45.0,11.0,2.0,,,,,,27.0,33.0,11.0,1.0,33.0,11.0,7.0,15.0,72.0,2.0,9.0,8.0,16.0,,9.0,115.0,40.0,6.0,7.0,3.0,4.0,6.0,2.0,,4.0,18.0,,,,4.0,4.0,2.0,2.0,7.0,,7.0,,1.0,,2.0,,,,,,,
cpl::Football_Player::7d39ce2d96684e53ba7bf8361aee3bac,W. Pacius,,Forward,2023,forward,28,1403,10,3,33,0,16,3,5,25,10,5,5,0,57,79.0,16,1.03,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,503.0,5.0,56.0,1403.0,77.0,,22.0,51.0,3.0,,200.0,,106.0,,144.0,4.0,18.0,2.0,76.0,15.0,,,25.0,1.0,13.0,13.0,265.0,43.0,134.0,,,28.0,77.0,39.0,55.0,,16.0,7.0,,93.0,13.0,,153.0,10.0,28.0,256.0,49.0,,11.0,196.0,38.0,5.0,10.0,71.0,209.0,47.0,10.0,,29.0,14.0,,5.0,4.0,,16.0,5.0,9.0,11.0,13.0,,1.0,,,,,33.0,5.0,,5.0,5.0,3.0,16.0,44.0,3.0,2.0,5.0,,2.0,,95.0,23.0,4.0,12.0,2.0,10.0,10.0,5.0,1.0,3.0,17.0,1.0,2.0,,,4.0,6.0,,2.0,3.0,,,,,,,,,,,,1.0
cpl::Football_Player::99a91175ff8e476ca86125ecab87f00b,Mo Babouli,Forge,Forward,2023,forward,20,1664,6,2,32,0,15,2,12,17,26,1,6,2,57,79.0,30,1.62,47,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1036.0,6.0,133.0,1664.0,114.0,,16.0,100.0,5.0,,456.0,4.0,198.0,,226.0,6.0,38.0,2.0,136.0,19.0,,,17.0,1.0,25.0,18.0,609.0,85.0,355.0,,,20.0,140.0,213.0,164.0,,12.0,26.0,,126.0,45.0,,331.0,10.0,20.0,582.0,107.0,,12.0,431.0,28.0,7.0,19.0,39.0,476.0,178.0,26.0,,84.0,29.0,,23.0,1.0,,12.0,3.0,40.0,5.0,1.0,,1.0,,,,47.0,32.0,29.0,,74.0,12.0,10.0,15.0,77.0,1.0,19.0,8.0,29.0,3.0,13.0,96.0,41.0,4.0,7.0,2.0,4.0,6.0,1.0,2.0,2.0,17.0,1.0,,,12.0,2.0,4.0,1.0,4.0,2.0,4.0,,,,2.0,1.0,2.0,,1.0,1.0,,
cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44,A. Díaz,Vancouver FC,Forward,2023,forward,14,1211,2,0,16,0,6,0,2,14,9,5,0,0,31,74.0,27,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,405.0,,78.0,1211.0,30.0,,12.0,34.0,2.0,,175.0,,52.0,,90.0,,14.0,1.0,62.0,14.0,,,14.0,5.0,25.0,7.0,292.0,26.0,130.0,,,14.0,85.0,60.0,63.0,,5.0,,,56.0,6.0,,122.0,10.0,14.0,253.0,78.0,,2.0,208.0,38.0,3.0,5.0,27.0,214.0,61.0,9.0,,22.0,18.0,,5.0,0.0,,26.0,,8.0,6.0,,,1.0,,,,,16.0,1.0,,1.0,2.0,1.0,6.0,17.0,,1.0,,,1.0,,107.0,4.0,,12.0,,2.0,2.0,5.0,,,10.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
cpl::Football_Player::7962b07c669c4c75ab3ab352cd982923,Kwak Min-jae,Vancouver FC,Forward,2023,forward,26,1312,1,2,18,0,6,2,47,23,19,1,5,0,30,73.0,29,1.99,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,749.0,5.0,94.0,1312.0,93.0,,9.0,104.0,4.0,,247.0,1.0,188.0,,218.0,15.0,32.0,2.0,82.0,13.0,,,23.0,4.0,25.0,33.0,343.0,73.0,126.0,,,26.0,127.0,129.0,54.0,,18.0,23.0,,114.0,9.0,,209.0,10.0,26.0,340.0,71.0,,14.0,240.0,30.0,17.0,64.0,24.0,249.0,81.0,19.0,,95.0,42.0,,9.0,0.0,,21.0,20.0,12.0,6.0,13.0,,,,,,7.0,18.0,20.0,28.0,29.0,47.0,7.0,6.0,30.0,2.0,4.0,61.0,4.0,2.0,2.0,78.0,19.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,12.0,,,,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,
cpl::Football_Player::9577790c0cf54495843d303127992c4d,S. Hundal,Valour,Forward,2023,forward,28,1854,6,1,45,0,23,1,4,29,31,7,1,0,28,72.0,39,1.89,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,687.0,1.0,89.0,1854.0,127.0,,20.0,88.0,4.0,,201.0,,195.0,,264.0,1.0,23.0,3.0,100.0,20.0,,,29.0,6.0,35.0,3.0,311.0,42.0,143.0,,,28.0,81.0,50.0,67.0,,13.0,10.0,,176.0,14.0,,272.0,10.0,28.0,289.0,79.0,,10.0,208.0,69.0,6.0,10.0,119.0,222.0,90.0,31.0,,68.0,8.0,,16.0,0.0,,49.0,1.0,27.0,13.0,8.0,,4.0,,,,,45.0,9.0,,9.0,4.0,6.0,23.0,91.0,3.0,2.0,3.0,,2.0,,94.0,37.0,4.0,6.0,1.0,6.0,6.0,7.0,1.0,1.0,22.0,1.0,2.0,,,3.0,3.0,1.0,7.0,,1.0,,,,,,,,,,,
cpl::Football_Player::3ec3689202904ef38942e9a374e4f6a8,M. Kane,York,Forward,2023,forward,8,157,0,0,2,0,0,0,5,3,0,0,0,0,45,73.0,5,2.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,101.0,,18.0,157.0,7.0,,5.0,16.0,,,48.0,1.0,18.0,,29.0,1.0,1.0,,23.0,2.0,,,3.0,,5.0,7.0,66.0,9.0,9.0,,,8.0,39.0,24.0,10.0,,1.0,5.0,,13.0,7.0,,24.0,10.0,8.0,66.0,13.0,,1.0,41.0,11.0,5.0,10.0,2.0,48.0,16.0,,,11.0,3.0,,1.0,0.0,,6.0,1.0,1.0,1.0,6.0,,,,,,,2.0,1.0,,1.0,5.0,,,3.0,3.0,,1.0,,,,9.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::967e6b2da89443488a2347d8cad725e0,David Brazão,Pacific,Forward,2023,forward,12,335,2,1,3,0,3,1,3,12,14,1,0,0,50,72.0,8,2.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,237.0,,42.0,335.0,24.0,,3.0,26.0,1.0,,101.0,,47.0,,53.0,1.0,13.0,,54.0,2.0,,,12.0,,7.0,,147.0,23.0,77.0,,,12.0,34.0,40.0,17.0,,2.0,7.0,,27.0,8.0,,70.0,10.0,12.0,143.0,35.0,,6.0,97.0,6.0,,3.0,26.0,105.0,42.0,14.0,,23.0,8.0,,4.0,0.0,,3.0,5.0,6.0,2.0,10.0,,,,,,3.0,3.0,5.0,,8.0,3.0,5.0,3.0,11.0,1.0,6.0,1.0,1.0,3.0,2.0,36.0,4.0,,3.0,1.0,2.0,2.0,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::f5a3687151ce4b3c88be9f30a94996d0,T. Afework,York,Forward,2023,forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::a2bda4ee744a46f5ba2c6d64d47b4f9e,A. Sellouf,Cavalry,Forward,2023,forward,30,1723,7,8,27,0,17,8,8,7,29,2,0,0,50,83.0,23,1.2,78,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,1193.0,,120.0,1723.0,112.0,,4.0,112.0,3.0,,520.0,,220.0,,228.0,,29.0,,61.0,15.0,,,7.0,2.0,20.0,5.0,667.0,93.0,425.0,,,30.0,155.0,180.0,254.0,,7.0,20.0,,116.0,19.0,,381.0,10.0,30.0,636.0,100.0,,5.0,528.0,8.0,8.0,16.0,88.0,547.0,210.0,29.0,,108.0,22.0,,27.0,1.0,,4.0,6.0,63.0,8.0,15.0,,,,,,78.0,27.0,53.0,2.0,112.0,8.0,21.0,17.0,93.0,1.0,33.0,28.0,45.0,10.0,19.0,172.0,66.0,6.0,2.0,8.0,5.0,7.0,2.0,1.0,8.0,10.0,1.0,1.0,,6.0,4.0,3.0,,14.0,,5.0,,2.0,1.0,2.0,,,,,,,
