playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SuccessfulPassesOppositionHalf,TotalFoulsWon,TotalUnsuccessfulPasses(ExclCrosses&Corners),Starts,Duels,AerialDuelsWon,GroundDuelsLost,SuccessfulLongPasses,DuelsWon,SavesMadeFromOutsideBox,TotalSuccessfulPasses(ExclCrosses&Corners),ForwardPasses,GroundDuels,SuccessfulPassesOwnHalf,YellowCards,Interceptions,PenaltyGoalsConceded,PenaltiesFaced,UnsuccessfulPassesOppositionHalf,Appearances,CleanSheets,SavesMadeFromInsideBox,LeftsidePasses,SavesMade,UnsuccessfulPassesOwnHalf,Recoveries,SavesMade-Parried,Index,OpenPlayPasses,GoalkeeperSmother,Catches,DuelsLost,SuccessfulShortPasses,CrossesNotClaimed,GamesPlayed,GkUnsuccessfulDistribution,TotalPasses,TotalClearances,Punches,Drops,Touches,SavesMade-Caught,SuccessfulOpenPlayPasses,TotalLossesOfPossession,RightsidePasses,TimePlayed,CornersWon,UnsuccessfulLongPasses,GoalsConcededOutsideBox,UnsuccessfulLaunches,AerialDuels,GroundDuelsWon,GkSuccessfulDistribution,GoalsConcededInsideBox,SuccessfulLaunches,UnsuccessfulShortPasses,WinningGoal,AerialDuelsLost,SubstituteOn,TotalFoulsConceded,SubstituteOff,SavesFromPenalty,PenaltiesSaved,TotalTackles,LastManTackle,TacklesWon,PenaltiesConceded,TacklesLost,SuccessfulDribbles,KeyPasses(attemptAssists),Putthrough/blockedDistribution,Putthrough/blockedDistributionWon,HomeGoals,AwayGoals,FoulAttemptedTackle,OwnGoalScored,TotalShots,ShotsOffTarget(incWoodwork),TotalTouchesInOppositionBox,UnsuccessfulCornersIntoBox,CornersTaken(inclShortCorners),ThrowInsToOwnPlayer,ThrowInsToOppositionPlayer,SuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,BackwardPasses,UnsuccessfulCrosses&Corners,SuccessfulCornersIntoBox,UnsuccessfulDribbles,GoalAssists,ShotsOnTarget(IncGoals),ThroughBalls,Assists(intentional),AttemptsFromSetPieces,TimesTackled,BlockedShots,SuccessfulLay-offs,Blocks,SuccessfulCrossesOpenPlay,HandballsConceded,StraightRedCards,TotalRedCards,RedCards-2ndYellow,Offsides,ClearancesOffTheLine,FoulWonPenalty,GoalsFromInsideBox,RightFootGoals,Goals,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,SecondGoalAssists,PenaltiesTaken,PenaltyGoals,SetPiecesGoals,UnsuccessfulLay-offs
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,2022,midfielder,19,1473,2,3,20,0,6,3,21,26,13,1,3,2,50,77.0,12,0.73,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0,13.0,197.0,18.0,194.0,21.0,90.0,61.0,83.0,,639.0,323.0,152.0,245.0,3.0,13.0,1.0,,174.0,19.0,6.0,,166.0,,39.0,112.0,,10.0,804.0,,,111.0,578.0,,19.0,,836.0,6.0,,,1113.0,,613.0,276.0,217.0,1473.0,6.0,63.0,4.0,14.0,42.0,62.0,,8.0,,134.0,0.0,21.0,1.0,26.0,4.0,,,33.0,,21.0,,12.0,16.0,19.0,37.0,23.0,2.0,0.0,14.0,,20.0,14.0,20.0,3.0,8.0,12.0,,13.0,13.0,130.0,16.0,3.0,19.0,3.0,6.0,1.0,3.0,6.0,30.0,10.0,5.0,1.0,9.0,2.0,2.0,2.0,,1.0,,,2.0,,2.0,2.0,,,,,,,,
cpl::Football_Player::29146de022e149ceb100b57434a926f9,S. Rea,Wanderers,Midfielder,2022,midfielder,27,2273,5,9,31,0,11,9,19,22,33,6,3,0,31,78.0,31,1.23,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.0,33.0,158.0,26.0,253.0,5.0,135.0,19.0,107.0,,540.0,217.0,237.0,160.0,3.0,4.0,4.0,,236.0,27.0,1.0,,120.0,,35.0,118.0,,10.0,682.0,,,146.0,521.0,,27.0,,698.0,2.0,,,1270.0,,526.0,449.0,185.0,2273.0,23.0,14.0,7.0,1.0,16.0,102.0,,24.0,,144.0,2.0,11.0,1.0,22.0,9.0,,,28.0,,19.0,,9.0,41.0,62.0,48.0,14.0,3.0,2.0,15.0,,31.0,20.0,50.0,47.0,94.0,11.0,,62.0,42.0,176.0,113.0,39.0,55.0,9.0,11.0,8.0,7.0,5.0,97.0,15.0,16.0,1.0,15.0,,,,,6.0,,,3.0,4.0,5.0,,2.0,1.0,,,,,,3.0
cpl::Football_Player::3c3cd8920062442f93c9e257f9d44111,N. Jensen,Forge,Midfielder,2022,midfielder,23,771,3,1,11,0,4,1,6,4,14,1,0,0,33,84.0,7,0.82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.0,14.0,68.0,7.0,69.0,2.0,27.0,20.0,38.0,,340.0,95.0,63.0,117.0,,2.0,,,96.0,23.0,,,95.0,,9.0,40.0,,10.0,394.0,,,31.0,320.0,,23.0,,408.0,6.0,,,570.0,,327.0,144.0,110.0,771.0,12.0,22.0,1.0,2.0,6.0,36.0,,6.0,,46.0,0.0,4.0,16.0,4.0,6.0,,,13.0,1.0,6.0,,7.0,9.0,8.0,17.0,5.0,1.0,2.0,4.0,,11.0,7.0,15.0,11.0,18.0,1.0,,3.0,23.0,108.0,37.0,1.0,11.0,1.0,4.0,5.0,1.0,,17.0,7.0,7.0,1.0,2.0,,,,,1.0,,,2.0,3.0,3.0,,1.0,,,,,,,
cpl::Football_Player::33a38df225e24270b44c1fdfde2eb7a9,C. Mannella,Ottawa Fury,Midfielder,2022,midfielder,6,89,0,0,0,0,0,0,3,1,0,1,0,0,0,83.0,3,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,,6.0,,12.0,,7.0,3.0,5.0,,28.0,11.0,12.0,12.0,,1.0,2.0,,6.0,6.0,,,8.0,,,7.0,,10.0,32.0,,,7.0,25.0,,6.0,,34.0,1.0,,,48.0,,26.0,8.0,11.0,89.0,,2.0,,,,5.0,,3.0,,4.0,0.0,,6.0,1.0,,,,4.0,,3.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,4.0,,,1.0,,,,,,2.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::4d636b2222ce4dadada19f4087f42b9e,J. Assi,Montréal,Forward,2022,forward,19,789,0,2,5,0,2,2,15,11,12,9,1,0,28,75.0,12,1.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,12.0,58.0,9.0,97.0,2.0,47.0,2.0,45.0,,169.0,64.0,90.0,52.0,1.0,4.0,1.0,,64.0,19.0,,,81.0,,9.0,38.0,,10.0,225.0,,,52.0,167.0,,19.0,,227.0,4.0,,,430.0,,167.0,160.0,8.0,789.0,9.0,6.0,3.0,4.0,7.0,43.0,,9.0,1.0,52.0,0.0,5.0,10.0,11.0,9.0,,,18.0,,15.0,,3.0,13.0,10.0,15.0,4.0,,,2.0,,5.0,3.0,39.0,,,12.0,6.0,6.0,15.0,74.0,15.0,,16.0,2.0,2.0,,1.0,,33.0,,2.0,,6.0,2.0,,,,9.0,,,,,,,,,,,,,,
cpl::Football_Player::e87c2465a9dc45a995f2722a4997ab10,M. Bevan,Cavalry,Forward,2022,forward,12,565,3,0,17,0,8,0,4,11,14,8,1,0,37,75.0,8,1.27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,14.0,30.0,5.0,80.0,12.0,27.0,,33.0,,86.0,19.0,48.0,20.0,1.0,,1.0,,28.0,12.0,1.0,,14.0,,3.0,15.0,,10.0,106.0,,,47.0,86.0,,12.0,,116.0,2.0,,,198.0,,76.0,55.0,30.0,565.0,1.0,4.0,1.0,2.0,32.0,21.0,,7.0,,26.0,0.0,20.0,7.0,11.0,2.0,,,6.0,,4.0,,2.0,1.0,6.0,6.0,3.0,1.0,2.0,2.0,,17.0,9.0,34.0,,,,,1.0,1.0,53.0,1.0,,6.0,,8.0,,,,15.0,1.0,4.0,1.0,1.0,,,,,8.0,,,3.0,1.0,3.0,,,1.0,1.0,,1.0,,,3.0
cpl::Football_Player::bea0467ed08a42da96f4a22d105a897d,L. Amla,FC Laval,Forward,2022,forward,9,228,0,0,3,0,1,0,3,5,4,3,0,0,30,56.0,5,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,15.0,2.0,30.0,3.0,10.0,,13.0,,19.0,8.0,20.0,12.0,,,,,14.0,9.0,,,6.0,,1.0,3.0,,10.0,29.0,,,17.0,19.0,,9.0,,34.0,1.0,,,62.0,,14.0,23.0,9.0,228.0,3.0,,1.0,,10.0,10.0,,4.0,,15.0,0.0,7.0,7.0,5.0,2.0,,,4.0,,3.0,,1.0,2.0,,3.0,1.0,,,2.0,,3.0,2.0,8.0,,,,,,,11.0,,,2.0,,1.0,,,,5.0,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,2.0
cpl::Football_Player::6a7b9320483e458792ebd1f94a00baf0,C. Bent,Wanderers,Forward,2022,forward,19,999,2,0,9,0,6,0,8,10,21,15,1,0,50,74.0,17,1.53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,21.0,81.0,11.0,101.0,5.0,38.0,12.0,58.0,,220.0,98.0,91.0,95.0,1.0,11.0,1.0,,93.0,19.0,,,58.0,,22.0,59.0,,10.0,291.0,,,43.0,208.0,,19.0,,301.0,9.0,,,548.0,,212.0,170.0,69.0,999.0,9.0,15.0,2.0,4.0,10.0,53.0,,15.0,1.0,66.0,0.0,5.0,8.0,10.0,10.0,,,16.0,,8.0,,8.0,16.0,11.0,16.0,7.0,1.0,1.0,7.0,,9.0,3.0,22.0,9.0,17.0,40.0,7.0,5.0,18.0,76.0,34.0,4.0,14.0,,6.0,4.0,,3.0,23.0,4.0,2.0,,,,,,,15.0,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,
cpl::Football_Player::c49f24c9d41145ed9c4bf9758b0ed6f9,J. Mason,Cavalry,Forward,2022,forward,22,1747,8,1,36,0,26,1,3,24,14,25,2,0,28,80.0,22,1.13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,14.0,51.0,21.0,146.0,17.0,63.0,2.0,40.0,,201.0,34.0,86.0,66.0,2.0,2.0,2.0,,60.0,22.0,5.0,,42.0,,4.0,30.0,,10.0,215.0,,,106.0,199.0,,22.0,,252.0,8.0,,,476.0,,164.0,145.0,69.0,1747.0,22.0,3.0,4.0,,60.0,23.0,,18.0,,48.0,3.0,43.0,1.0,24.0,10.0,,,5.0,,3.0,,2.0,4.0,13.0,16.0,3.0,5.0,3.0,7.0,,36.0,10.0,107.0,,,2.0,,2.0,13.0,107.0,13.0,,14.0,1.0,26.0,,1.0,,38.0,15.0,9.0,,2.0,1.0,,,,25.0,,,7.0,4.0,8.0,2.0,1.0,1.0,1.0,,,,,5.0
cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,Cavalry,Forward,2022,forward,29,2137,7,3,53,0,27,3,19,23,46,3,4,0,48,80.0,29,1.22,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.0,46.0,106.0,24.0,301.0,19.0,141.0,23.0,140.0,,407.0,117.0,262.0,119.0,4.0,11.0,2.0,,145.0,29.0,,,152.0,,24.0,95.0,,10.0,498.0,,,161.0,384.0,,29.0,,513.0,2.0,,,1076.0,,394.0,345.0,94.0,2137.0,19.0,7.0,5.0,,39.0,121.0,,24.0,,99.0,3.0,20.0,5.0,23.0,13.0,,,32.0,,19.0,,13.0,43.0,25.0,44.0,29.0,4.0,3.0,15.0,,53.0,26.0,84.0,27.0,47.0,11.0,,24.0,24.0,150.0,63.0,17.0,43.0,3.0,27.0,1.0,2.0,6.0,97.0,16.0,18.0,6.0,6.0,,,,,3.0,,1.0,3.0,1.0,7.0,,4.0,6.0,,,,,1.0,4.0
cpl::Football_Player::290f058a65584ba487f5fe64d0f7bebd,G. Smith-Doyle,Cavalry,Forward,2022,forward,5,43,0,0,2,0,2,0,1,1,0,0,1,0,50,60.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,,4.0,,6.0,1.0,2.0,,3.0,,6.0,3.0,4.0,3.0,1.0,,,,5.0,5.0,,,2.0,,1.0,4.0,,10.0,10.0,,,3.0,6.0,,5.0,,10.0,,,,23.0,,6.0,12.0,2.0,43.0,2.0,,,,2.0,2.0,,,,4.0,0.0,1.0,5.0,1.0,,,,2.0,,1.0,,1.0,,,3.0,1.0,,,1.0,,2.0,,2.0,,,,,,2.0,3.0,2.0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::3b722a31cec745c3be4c298eeeee5dbc,A. Marshsall,Wanderers,Forward,2022,forward,18,709,0,0,11,0,4,0,11,11,11,0,0,0,35,76.0,12,1.52,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,11.0,52.0,8.0,112.0,7.0,54.0,10.0,45.0,,164.0,74.0,92.0,55.0,,3.0,3.0,,49.0,18.0,1.0,,53.0,,13.0,30.0,,10.0,212.0,,,67.0,154.0,,18.0,,216.0,2.0,,,383.0,,160.0,132.0,45.0,709.0,6.0,10.0,,1.0,20.0,38.0,,12.0,,42.0,0.0,13.0,10.0,11.0,6.0,,,14.0,,11.0,,3.0,13.0,8.0,15.0,6.0,,,3.0,,11.0,7.0,18.0,1.0,2.0,3.0,,1.0,9.0,44.0,10.0,1.0,19.0,,4.0,2.0,,,41.0,1.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,
cpl::Football_Player::4a3790eed104423781b21001cbce69e9,A. García,Wanderers,Forward,2022,forward,13,689,4,0,13,0,8,0,3,18,5,6,1,0,35,81.0,11,1.44,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,5.0,29.0,8.0,69.0,6.0,37.0,4.0,21.0,,117.0,19.0,52.0,43.0,1.0,1.0,1.0,,24.0,13.0,,,32.0,,5.0,19.0,,10.0,130.0,,,48.0,113.0,,13.0,,146.0,2.0,,,244.0,,101.0,78.0,32.0,689.0,,4.0,1.0,1.0,17.0,15.0,,10.0,,25.0,1.0,11.0,5.0,18.0,7.0,,,6.0,,3.0,,3.0,4.0,2.0,8.0,5.0,4.0,0.0,7.0,,13.0,5.0,23.0,,,,,,,63.0,,,5.0,,8.0,,,,20.0,2.0,6.0,,,2.0,,,,6.0,,,4.0,3.0,4.0,,,1.0,,,3.0,3.0,,1.0
cpl::Football_Player::751e68a27d374a64b9646c08102f6daf,João Morelli,Wanderers,Forward,2022,forward,2,180,1,0,10,0,7,0,2,2,0,0,0,0,0,74.0,1,0.5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,,14.0,2.0,16.0,,8.0,4.0,4.0,,38.0,21.0,12.0,10.0,,2.0,,,15.0,2.0,1.0,,5.0,,2.0,4.0,,10.0,48.0,,,12.0,34.0,,2.0,,52.0,,,,97.0,,34.0,31.0,12.0,180.0,2.0,3.0,,,4.0,4.0,,1.0,,11.0,1.0,4.0,,2.0,,,,2.0,,2.0,,,2.0,1.0,6.0,3.0,0.0,1.0,1.0,,10.0,3.0,7.0,1.0,3.0,1.0,,1.0,2.0,14.0,3.0,1.0,3.0,,7.0,,,,3.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,
cpl::Football_Player::546d921891c342b2981014c8f5b1076d,E. Samb,Ottawa Fury,Forward,2022,forward,9,431,1,0,7,0,2,0,3,9,11,2,1,0,63,77.0,6,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,11.0,24.0,5.0,57.0,7.0,24.0,3.0,29.0,,79.0,19.0,46.0,35.0,1.0,2.0,,,22.0,9.0,,,17.0,,6.0,12.0,,10.0,97.0,,,28.0,76.0,,9.0,,103.0,3.0,,,194.0,,73.0,60.0,28.0,431.0,2.0,2.0,2.0,1.0,11.0,22.0,,4.0,,22.0,1.0,4.0,4.0,9.0,5.0,,,7.0,,3.0,,4.0,4.0,1.0,8.0,4.0,0.0,1.0,5.0,,7.0,5.0,12.0,,,2.0,,1.0,3.0,39.0,4.0,,6.0,,2.0,,,,16.0,3.0,3.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,2.0
cpl::Football_Player::fb2fbc059914452eb9a95cd309d66335,G. Ntignee,Cavalry,Forward,2022,forward,2,13,0,0,0,0,0,0,0,0,1,0,0,0,100,43.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,4.0,,3.0,1.0,1.0,,2.0,,3.0,1.0,2.0,,,,,,4.0,2.0,,,4.0,,,,,10.0,7.0,,,1.0,3.0,,2.0,,7.0,,,,14.0,,3.0,6.0,,13.0,,,,,1.0,1.0,,,,4.0,0.0,,2.0,,,,,,,,,,,,3.0,3.0,,,,,,,6.0,,,,1.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::37534b784b5645618118b6cc3a2616e3,R. Robinson,Wanderers,Forward,2022,forward,18,400,0,0,5,0,3,0,3,8,2,1,0,0,26,75.0,6,1.35,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,2.0,27.0,2.0,60.0,4.0,28.0,3.0,21.0,,78.0,25.0,45.0,28.0,,1.0,1.0,,26.0,18.0,,,21.0,,6.0,16.0,,10.0,98.0,,,39.0,75.0,,18.0,,105.0,,,,197.0,,71.0,71.0,24.0,400.0,3.0,1.0,1.0,,15.0,17.0,,5.0,,26.0,0.0,11.0,16.0,8.0,2.0,,,4.0,,3.0,,1.0,11.0,3.0,11.0,7.0,,,3.0,,5.0,2.0,12.0,1.0,2.0,2.0,,,3.0,35.0,5.0,,7.0,,3.0,,,,16.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0
cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,Pacific,Forward,2022,forward,30,2404,2,6,38,0,24,6,18,20,45,4,4,0,40,85.0,31,1.16,47,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.0,45.0,161.0,27.0,245.0,10.0,103.0,47.0,127.0,,874.0,258.0,220.0,282.0,4.0,13.0,3.0,,212.0,30.0,6.0,,315.0,,26.0,125.0,,10.0,983.0,,,118.0,827.0,,30.0,,1035.0,3.0,,,1570.0,,829.0,368.0,132.0,2404.0,23.0,42.0,7.0,11.0,25.0,117.0,,24.0,1.0,119.0,2.0,15.0,3.0,20.0,7.0,,,33.0,,18.0,,15.0,39.0,29.0,36.0,18.0,2.0,0.0,11.0,,38.0,14.0,79.0,30.0,47.0,36.0,1.0,27.0,28.0,330.0,77.0,12.0,36.0,6.0,24.0,6.0,6.0,1.0,73.0,22.0,4.0,1.0,11.0,1.0,,,,4.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,
cpl::Football_Player::d86703b2ff12429489e4c885d14997b8,C. Smith,Edmonton,Forward,2022,forward,21,596,2,1,8,0,3,1,19,16,17,4,4,1,53,70.0,13,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,17.0,50.0,5.0,151.0,8.0,72.0,10.0,72.0,,112.0,52.0,136.0,41.0,4.0,11.0,2.0,,57.0,21.0,,,50.0,,8.0,52.0,,10.0,160.0,,,79.0,102.0,,21.0,,162.0,1.0,,,403.0,,110.0,161.0,18.0,596.0,11.0,10.0,1.0,3.0,15.0,64.0,,12.0,3.0,40.0,0.0,7.0,16.0,16.0,5.0,,,27.0,,19.0,2.0,8.0,21.0,5.0,24.0,14.0,1.0,1.0,7.0,,8.0,5.0,37.0,,,7.0,,6.0,15.0,42.0,15.0,,30.0,1.0,3.0,,1.0,,50.0,,,,6.0,1.0,1.0,1.0,,4.0,,,2.0,1.0,2.0,,,1.0,,,,,,
cpl::Football_Player::df0de20d12274b3d9549323a3547572b,J. Heard,Pacific,Forward,2022,forward,27,2103,6,3,22,0,11,3,24,40,48,11,7,0,20,72.0,23,0.98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,48.0,122.0,24.0,211.0,4.0,94.0,8.0,101.0,,311.0,119.0,191.0,102.0,7.0,10.0,2.0,,121.0,27.0,4.0,,56.0,,28.0,85.0,,10.0,421.0,,,110.0,303.0,,27.0,,433.0,13.0,,,765.0,,299.0,242.0,100.0,2103.0,13.0,23.0,3.0,16.0,20.0,97.0,,20.0,1.0,99.0,3.0,16.0,3.0,40.0,11.0,,,31.0,,24.0,,7.0,18.0,10.0,31.0,14.0,3.0,3.0,19.0,,22.0,11.0,54.0,,3.0,14.0,2.0,3.0,27.0,158.0,27.0,,20.0,3.0,11.0,1.0,3.0,,45.0,3.0,6.0,3.0,3.0,2.0,,,,11.0,,2.0,5.0,4.0,6.0,,1.0,2.0,,,,,,
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,2022,forward,29,1944,6,4,27,0,18,4,26,18,28,8,2,0,50,85.0,17,0.79,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.0,28.0,131.0,23.0,241.0,3.0,122.0,13.0,116.0,,719.0,160.0,235.0,181.0,2.0,5.0,,,174.0,29.0,1.0,,275.0,,21.0,94.0,,10.0,843.0,,,125.0,706.0,,29.0,,850.0,4.0,,,1333.0,,712.0,354.0,100.0,1944.0,37.0,16.0,1.0,4.0,6.0,113.0,,16.0,1.0,115.0,1.0,3.0,6.0,18.0,17.0,,,42.0,,26.0,,16.0,43.0,27.0,60.0,23.0,3.0,3.0,11.0,,27.0,9.0,137.0,6.0,13.0,20.0,1.0,13.0,58.0,315.0,64.0,1.0,47.0,4.0,18.0,3.0,4.0,,84.0,11.0,8.0,1.0,12.0,,,,,8.0,,,6.0,3.0,6.0,1.0,,2.0,,1.0,,,,1.0
cpl::Football_Player::55dd391822fa4ee9a317707f26e1ddc9,C. Nanco,Forge,Forward,2022,forward,8,209,0,0,1,0,1,0,4,6,6,1,0,0,0,74.0,3,1.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,6.0,22.0,1.0,40.0,,25.0,1.0,13.0,,61.0,28.0,38.0,19.0,,,,,26.0,8.0,,,12.0,,5.0,8.0,,10.0,80.0,,,27.0,60.0,,8.0,,83.0,2.0,,,161.0,,58.0,61.0,18.0,209.0,3.0,4.0,1.0,2.0,2.0,13.0,,2.0,1.0,18.0,0.0,2.0,7.0,6.0,1.0,,,5.0,,4.0,,1.0,2.0,1.0,5.0,,0.0,0.0,2.0,,1.0,,11.0,2.0,3.0,15.0,6.0,,7.0,25.0,9.0,,7.0,,1.0,,,,19.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::3b19fa7fb1064556a2c16b457a82a603,D. Daniels,Pacific,Forward,2022,forward,23,956,3,0,13,0,7,0,17,29,13,4,6,0,42,70.0,14,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,13.0,55.0,12.0,172.0,16.0,87.0,4.0,63.0,,123.0,42.0,134.0,35.0,6.0,4.0,3.0,,45.0,23.0,,,41.0,,14.0,40.0,,10.0,172.0,,,109.0,119.0,,23.0,,178.0,4.0,,,382.0,,117.0,138.0,30.0,956.0,3.0,5.0,2.0,2.0,38.0,47.0,,12.0,,50.0,2.0,22.0,11.0,29.0,11.0,,,25.0,,17.0,,8.0,10.0,6.0,23.0,15.0,1.0,2.0,18.0,,13.0,6.0,31.0,,,,,,4.0,65.0,4.0,,15.0,,7.0,1.0,,,47.0,3.0,13.0,1.0,,,,,,4.0,,,2.0,,3.0,,1.0,3.0,,,,,,3.0
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,2022,forward,29,1428,6,4,19,0,13,4,12,18,17,12,2,0,32,83.0,14,0.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.0,17.0,75.0,16.0,146.0,9.0,73.0,11.0,54.0,,350.0,87.0,118.0,95.0,2.0,7.0,,,72.0,29.0,,,109.0,,9.0,60.0,,10.0,415.0,,,92.0,339.0,,29.0,,425.0,6.0,,,678.0,,340.0,187.0,74.0,1428.0,12.0,4.0,2.0,1.0,28.0,45.0,,12.0,2.0,71.0,2.0,19.0,13.0,18.0,12.0,,,17.0,,12.0,,5.0,11.0,15.0,22.0,10.0,4.0,2.0,11.0,,19.0,6.0,72.0,,,2.0,,4.0,6.0,155.0,6.0,,20.0,4.0,13.0,1.0,2.0,,43.0,8.0,10.0,,4.0,,,,,12.0,,,6.0,1.0,6.0,1.0,,4.0,,,1.0,,,3.0
cpl::Football_Player::8d395d0de4314a759dc733bec944bbe2,L. Mwandwe,Wanderers,Forward,2022,forward,12,696,0,0,17,0,6,0,6,5,24,3,0,0,35,75.0,8,1.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,24.0,28.0,8.0,88.0,6.0,30.0,1.0,47.0,,81.0,24.0,71.0,22.0,,3.0,,,38.0,12.0,,,26.0,,6.0,19.0,,10.0,103.0,,,41.0,80.0,,12.0,,109.0,3.0,,,265.0,,75.0,94.0,29.0,696.0,7.0,1.0,,1.0,17.0,41.0,,8.0,,27.0,0.0,11.0,4.0,5.0,7.0,,,10.0,,6.0,,4.0,7.0,6.0,9.0,3.0,,,1.0,,17.0,11.0,41.0,,1.0,1.0,,1.0,16.0,30.0,16.0,,9.0,,6.0,,,,22.0,3.0,2.0,1.0,1.0,,,,,3.0,,4.0,,,,,,,,,,,,
