playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SavesMade,TimePlayed,GkSuccessfulDistribution,PenaltiesConceded,SuccessfulLaunches,OpenPlayPasses,CornersWon,BackwardPasses,SuccessfulPassesOppositionHalf,UnsuccessfulLaunches,YellowCards,UnsuccessfulLongPasses,TotalLossesOfPossession,SuccessfulPassesOwnHalf,UnsuccessfulShortPasses,PenaltyGoalsConceded,Punches,TotalPasses,TotalFoulsConceded,SuccessfulShortPasses,GoalsConcededInsideBox,TotalUnsuccessfulPasses(ExclCrosses&Corners),RightsidePasses,KeyPasses(attemptAssists),UnsuccessfulPassesOppositionHalf,PenaltiesSaved,GoalkeeperSmother,Recoveries,Starts,Drops,UnsuccessfulPassesOwnHalf,Touches,Appearances,FoulAttemptedTackle,Catches,GroundDuels,ForwardPasses,TotalTouchesInOppositionBox,Index,DuelsWon,SuccessfulLongPasses,TotalFoulsWon,SavesMadeFromOutsideBox,SavesMade-Parried,AerialDuelsWon,Duels,TotalClearances,SavesMadeFromInsideBox,PenaltiesFaced,GamesPlayed,SavesFromPenalty,SavesMade-Caught,GkUnsuccessfulDistribution,GroundDuelsLost,LeftsidePasses,SuccessfulOpenPlayPasses,TotalSuccessfulPasses(ExclCrosses&Corners),AerialDuels,CleanSheets,DuelsLost,GroundDuelsWon,GoalsConcededOutsideBox,SubstituteOff,TotalRedCards,StraightRedCards,CrossesNotClaimed,OwnGoalScored,SuccessfulDribbles,TotalTackles,Putthrough/blockedDistribution,HandballsConceded,LastManTackle,TacklesWon,Interceptions,Putthrough/blockedDistributionWon,AerialDuelsLost,TacklesLost,ThrowInsToOwnPlayer,SubstituteOn,ShotsOffTarget(incWoodwork),TotalShots,BlockedShots,Blocks,ClearancesOffTheLine,UnsuccessfulCrossesOpenPlay,SuccessfulCrosses&Corners,ThrowInsToOppositionPlayer,SuccessfulCrossesOpenPlay,UnsuccessfulDribbles,UnsuccessfulCrosses&Corners,ThroughBalls,SuccessfulLay-offs,CornersTaken(inclShortCorners),RedCards-2ndYellow,UnsuccessfulCornersIntoBox,Assists(intentional),GoalAssists,Offsides,SuccessfulCornersIntoBox,ShotsOnTarget(IncGoals),AttemptsFromSetPieces,Goals,RightFootGoals,GoalsFromInsideBox,UnsuccessfulLay-offs,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,FoulWonPenalty,SecondGoalAssists,SetPiecesGoals,PenaltiesTaken,PenaltyGoals,OtherGoals,PenaltiesOffTarget,WinningGoal,HomeGoals,AwayGoals,TimesTackled,GoalKicks,Overruns,LastPlayerTackle,Carries,ProgressiveCarries,TotalBigChancesCreated,TotalBigChancesSaved,FinalThirdTouches,TotalBigChancesScored,TotalBigChancesMissed,GoalsOpenplay
cpl::Football_Player::6dd3b00ab7fe46b8bd3bac07dda809e8,O. Rommens,Vancouver,Midfielder,2024,midfielder,14,1043,0,0,8,0,2,0,13,17,21,0,3,0,0,88.0,13,1.12,15,0,0,0,0,0,0,0,61.9,58.16,60.0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,,1043.0,,,2.0,510.0,5.0,94.0,238.0,8.0,3.0,18.0,111.0,230.0,47.0,,,527.0,17.0,422.0,12.0,65.0,138.0,14.0,73.0,,,52.0,13.0,,14.0,695.0,14.0,6.0,,83.0,136.0,13.0,10.0,57.0,40.0,21.0,,,9.0,98.0,9.0,,,14.0,,,,35.0,159.0,447.0,462.0,15.0,1.0,41.0,48.0,1.0,7.0,,,,,7.0,21.0,20.0,1.0,,13.0,7.0,13.0,6.0,8.0,2.0,1.0,6.0,8.0,3.0,2.0,,8.0,6.0,,3.0,5.0,22.0,,6.0,15.0,,11.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,0.0,,,13.0,,,,,,,,,,,
cpl::Football_Player::b631f78036324d79a97a6c1cfe650d2a,P. Lamothe,Pacific,Midfielder,2024,midfielder,22,1070,0,0,5,0,0,0,28,33,8,2,2,1,0,90.0,10,0.84,1,0,0,0,0,0,0,0,66.67,46.43,42.86,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,,1070.0,,,1.0,493.0,2.0,98.0,238.0,8.0,2.0,11.0,102.0,209.0,42.0,,,499.0,33.0,426.0,10.0,53.0,101.0,7.0,40.0,,,62.0,12.0,,19.0,687.0,22.0,20.0,,126.0,130.0,9.0,10.0,65.0,20.0,8.0,,,6.0,140.0,9.0,,,22.0,,,,67.0,170.0,440.0,446.0,14.0,1.0,75.0,59.0,,9.0,1.0,,,,10.0,42.0,19.0,1.0,,28.0,10.0,11.0,8.0,14.0,1.0,10.0,5.0,5.0,1.0,1.0,,6.0,1.0,,1.0,8.0,6.0,2.0,6.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,0.0,,,23.0,,2.0,,,,,,,,,
cpl::Football_Player::9d723c58b62545c7b3ff13a3e7d81b87,Diogo Ressurreição,Valour,Midfielder,2024,midfielder,27,2009,3,2,28,5,13,2,13,28,26,0,3,0,0,77.0,29,1.3,3,0,0,0,0,0,0,0,54.17,41.97,25.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2009.0,,,2.0,702.0,8.0,144.0,355.0,14.0,3.0,52.0,298.0,199.0,116.0,7.0,,714.0,28.0,497.0,27.0,168.0,195.0,18.0,153.0,,,117.0,22.0,,47.0,1050.0,27.0,17.0,,177.0,245.0,21.0,10.0,81.0,49.0,26.0,,,4.0,193.0,3.0,,,27.0,,,,100.0,130.0,534.0,546.0,16.0,1.0,112.0,77.0,2.0,8.0,,,,,28.0,24.0,54.0,,,13.0,14.0,20.0,12.0,11.0,8.0,5.0,15.0,28.0,9.0,3.0,,29.0,8.0,,8.0,19.0,32.0,5.0,15.0,3.0,,2.0,1.0,2.0,,,13.0,1.0,3.0,2.0,1.0,3.0,,2.0,1.0,,,,,,,,2.0,2.0,1.0,51.0,,7.0,,,,,,,,,
cpl::Football_Player::3c3cd8920062442f93c9e257f9d44111,N. Jensen,Forge,Midfielder,2024,midfielder,28,1480,6,0,32,6,19,0,10,23,20,2,1,0,0,82.0,15,0.91,20,0,0,0,0,0,0,0,58.82,34.84,9.09,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,,1480.0,,,6.0,679.0,9.0,149.0,381.0,7.0,1.0,35.0,246.0,202.0,92.0,1.0,,704.0,23.0,506.0,13.0,127.0,159.0,24.0,141.0,,,71.0,16.0,,22.0,1014.0,28.0,6.0,,144.0,221.0,48.0,10.0,54.0,71.0,20.0,,,1.0,155.0,18.0,,,28.0,,,,91.0,175.0,558.0,577.0,11.0,2.0,101.0,53.0,2.0,12.0,,,,,17.0,17.0,24.0,,,10.0,12.0,12.0,10.0,7.0,10.0,12.0,13.0,32.0,9.0,3.0,,22.0,6.0,,6.0,25.0,36.0,3.0,7.0,20.0,,11.0,,,2.0,,19.0,,6.0,3.0,3.0,,,3.0,3.0,,,,,,,,4.0,4.0,2.0,51.0,,1.0,,,,,,,,,
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,2024,midfielder,19,1221,0,0,12,0,6,0,38,17,17,0,5,0,0,82.0,14,1.03,0,0,1,0,0,0,0,0,71.7,57.67,44.44,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1221.0,,,1.0,664.0,1.0,113.0,303.0,12.0,5.0,24.0,177.0,259.0,102.0,1.0,,685.0,17.0,535.0,10.0,126.0,183.0,14.0,100.0,,,80.0,13.0,,35.0,935.0,19.0,9.0,,136.0,250.0,13.0,10.0,94.0,24.0,17.0,,,12.0,163.0,24.0,,,19.0,,,,54.0,139.0,538.0,559.0,27.0,4.0,69.0,82.0,4.0,5.0,,,,,13.0,53.0,27.0,3.0,,38.0,16.0,13.0,15.0,15.0,14.0,6.0,6.0,12.0,2.0,4.0,,9.0,3.0,1.0,3.0,12.0,9.0,,15.0,,,,,,,,6.0,,,,,,,,,,,,,,,,0.0,,,21.0,,2.0,,,,,,,,,
cpl::Football_Player::c0ae1ca6360b41c6ad94f45a8b50a872,T. Crawford,Vancouver,Midfielder,2024,midfielder,8,151,0,0,0,0,0,0,5,1,2,0,0,0,0,80.0,3,1.79,0,0,0,0,0,0,0,0,71.43,61.11,100.0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,,151.0,,,1.0,103.0,1.0,19.0,37.0,3.0,,6.0,39.0,49.0,15.0,,,105.0,1.0,82.0,3.0,21.0,52.0,2.0,21.0,,,3.0,1.0,,9.0,158.0,8.0,,,16.0,34.0,,10.0,11.0,2.0,2.0,,,2.0,18.0,4.0,,,8.0,,,,7.0,,82.0,84.0,2.0,,7.0,9.0,,2.0,,,,,,7.0,3.0,1.0,,5.0,,1.0,,2.0,14.0,7.0,,,,1.0,,9.0,2.0,1.0,2.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3.0,,,,,,,,,,,
cpl::Football_Player::913d577963044f029317574fd338c2ae,M. Domínguez,Pacific,Midfielder,2024,midfielder,10,741,0,0,4,0,0,0,23,18,13,2,7,0,0,82.0,12,1.46,0,0,0,0,0,0,0,0,63.89,62.38,75.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,741.0,,,6.0,329.0,1.0,40.0,141.0,8.0,7.0,28.0,89.0,144.0,37.0,,,349.0,18.0,249.0,10.0,65.0,112.0,7.0,49.0,,,66.0,9.0,,17.0,486.0,10.0,9.0,,89.0,106.0,3.0,10.0,63.0,35.0,13.0,,,9.0,101.0,16.0,,,10.0,,,,35.0,91.0,266.0,284.0,12.0,,38.0,54.0,2.0,6.0,,,,,5.0,36.0,14.0,1.0,,23.0,15.0,10.0,3.0,13.0,1.0,1.0,4.0,4.0,,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,10.0,,2.0,,,,,,,,,
cpl::Football_Player::8672b437fd894bf59745276b8d578193,S. Márquez,Inter Toronto,Midfielder,2024,midfielder,12,591,0,1,2,1,0,1,4,5,6,1,2,0,0,85.0,11,1.68,0,0,0,0,0,0,0,0,33.33,52.08,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,591.0,,,,339.0,1.0,74.0,143.0,9.0,2.0,17.0,74.0,147.0,37.0,1.0,,344.0,5.0,270.0,11.0,54.0,104.0,3.0,42.0,,,37.0,5.0,,15.0,423.0,12.0,2.0,,44.0,78.0,8.0,10.0,25.0,20.0,6.0,,,2.0,48.0,3.0,,,12.0,,,,21.0,88.0,285.0,290.0,4.0,1.0,23.0,23.0,,1.0,,,,,5.0,12.0,6.0,1.0,,4.0,13.0,5.0,2.0,8.0,,7.0,2.0,2.0,3.0,,,3.0,,,,3.0,3.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,,,12.0,,,,,,,,,,,
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,Inter Toronto,Midfielder,2024,midfielder,14,766,0,0,1,0,0,0,11,14,2,0,3,0,0,88.0,11,1.29,1,0,0,0,0,0,0,0,50.0,50.79,63.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,766.0,,,1.0,402.0,2.0,67.0,131.0,6.0,3.0,19.0,71.0,233.0,33.0,1.0,,415.0,14.0,333.0,11.0,52.0,102.0,1.0,34.0,,,23.0,9.0,,24.0,509.0,14.0,8.0,,52.0,111.0,2.0,10.0,32.0,30.0,2.0,,,7.0,63.0,18.0,,,14.0,,,,27.0,135.0,350.0,363.0,11.0,1.0,31.0,25.0,,4.0,,,,,2.0,22.0,14.0,1.0,,11.0,8.0,2.0,4.0,11.0,1.0,5.0,1.0,1.0,,4.0,,6.0,1.0,,,2.0,6.0,,4.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.0,,,5.0,,,,,,,,,,,
cpl::Football_Player::3aa93b6a47f24dd59a4d50f71ae926d5,M. Cantave,Vancouver,Midfielder,2024,midfielder,25,1443,1,3,23,4,6,3,21,38,43,4,5,0,0,76.0,20,1.25,9,0,0,0,0,0,0,0,67.74,50.19,45.45,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,,1443.0,,,,338.0,10.0,97.0,159.0,6.0,5.0,15.0,221.0,108.0,70.0,3.0,,341.0,38.0,244.0,20.0,85.0,81.0,8.0,88.0,,,60.0,16.0,,22.0,697.0,25.0,23.0,,225.0,91.0,51.0,10.0,135.0,12.0,43.0,,,20.0,269.0,9.0,,,25.0,,,,110.0,72.0,253.0,256.0,44.0,,134.0,115.0,,16.0,,,,,42.0,31.0,25.0,1.0,,21.0,5.0,13.0,24.0,10.0,2.0,9.0,17.0,23.0,5.0,3.0,,17.0,11.0,,10.0,40.0,25.0,2.0,7.0,9.0,,7.0,3.0,3.0,4.0,1.0,6.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,1.0,65.0,,5.0,,,,,,,,,
cpl::Football_Player::f96ba1d3c2ae48a9b93c5022d4b5a8a8,J. Lopez,Inter Toronto,Midfielder,2024,midfielder,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,,,,2.0,,,1.0,,,,1.0,,1.0,,,2.0,,1.0,,1.0,,,1.0,,,1.0,,,,4.0,1.0,,,1.0,,,10.0,1.0,,,,,,1.0,,,,1.0,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,2024,midfielder,29,2248,2,0,22,2,7,0,40,22,17,0,5,0,0,84.0,29,1.16,0,0,0,2,1,0,0,0,63.49,54.78,57.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2248.0,,,10.0,1274.0,1.0,116.0,498.0,30.0,5.0,56.0,275.0,598.0,154.0,1.0,,1306.0,22.0,1006.0,24.0,210.0,360.0,10.0,142.0,,,143.0,26.0,,71.0,1690.0,29.0,10.0,,176.0,429.0,30.0,10.0,126.0,90.0,17.0,,,31.0,230.0,52.0,,,29.0,,,,81.0,401.0,1066.0,1096.0,54.0,6.0,104.0,95.0,5.0,8.0,,,,,16.0,63.0,58.0,,,40.0,37.0,37.0,23.0,23.0,2.0,3.0,15.0,22.0,6.0,20.0,,3.0,,,,12.0,3.0,1.0,12.0,,,,,,,,7.0,1.0,2.0,2.0,2.0,2.0,,,,,,,2.0,1.0,,,0.0,1.0,1.0,36.0,,2.0,,,,,,,,,
cpl::Football_Player::25edf8435cd445dfbfb5185b259ca0cf,V. Fry,Vancouver,Midfielder,2024,midfielder,23,1728,2,2,11,4,4,2,36,43,20,1,9,1,0,81.0,23,1.2,49,0,0,0,0,0,0,0,53.73,51.14,47.06,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,1728.0,,1.0,2.0,752.0,13.0,123.0,356.0,17.0,9.0,45.0,272.0,305.0,106.0,3.0,,783.0,43.0,574.0,22.0,151.0,208.0,23.0,188.0,,,97.0,22.0,,37.0,1160.0,23.0,32.0,,185.0,254.0,16.0,10.0,112.0,58.0,20.0,,,16.0,219.0,23.0,,,23.0,,,,89.0,198.0,607.0,632.0,34.0,2.0,107.0,96.0,1.0,10.0,1.0,1.0,,,9.0,67.0,46.0,3.0,,36.0,22.0,28.0,18.0,31.0,3.0,1.0,7.0,11.0,4.0,6.0,,33.0,29.0,1.0,8.0,7.0,74.0,,9.0,49.0,,28.0,1.0,2.0,1.0,14.0,4.0,,2.0,,1.0,2.0,,1.0,2.0,,1.0,,,,,,2.0,1.0,1.0,15.0,,1.0,,,,,,,,,
cpl::Football_Player::258f605d8ae64e80ad26709927d49cec,S. Keshavarz,Pacific,Midfielder,2024,midfielder,8,375,0,0,2,0,2,0,7,2,3,2,0,0,0,78.0,3,0.72,2,0,0,0,0,0,0,0,46.67,46.43,35.29,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375.0,,,2.0,103.0,1.0,34.0,55.0,4.0,,8.0,43.0,30.0,16.0,,,107.0,2.0,77.0,3.0,24.0,21.0,4.0,19.0,,,17.0,4.0,,7.0,171.0,8.0,1.0,,39.0,30.0,6.0,10.0,26.0,6.0,3.0,,,6.0,56.0,3.0,,,8.0,,,,19.0,22.0,79.0,83.0,17.0,2.0,30.0,20.0,,2.0,,,,,2.0,15.0,9.0,,,7.0,1.0,5.0,11.0,8.0,,4.0,,2.0,1.0,3.0,,1.0,2.0,,1.0,3.0,2.0,,4.0,2.0,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,0.0,,,10.0,,,,,,,,,,,
cpl::Football_Player::165349da6f4642fb9d3d648ac53a905c,A. Ndom,Pacific,Midfielder,2024,midfielder,6,455,0,0,2,0,1,0,2,7,3,0,1,0,0,88.0,0,0.0,0,0,0,0,0,0,0,0,66.67,50.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,455.0,3.0,,3.0,264.0,2.0,14.0,70.0,6.0,1.0,18.0,41.0,171.0,17.0,,,276.0,7.0,218.0,,35.0,107.0,1.0,22.0,,,20.0,6.0,,14.0,340.0,6.0,5.0,,26.0,103.0,1.0,10.0,17.0,23.0,3.0,,,6.0,34.0,20.0,,,6.0,,,,15.0,52.0,230.0,241.0,8.0,5.0,17.0,11.0,,1.0,,,,,5.0,3.0,1.0,,,2.0,6.0,,2.0,1.0,8.0,,1.0,2.0,1.0,3.0,,1.0,,2.0,,2.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,,,2.0,3.0,,,,,,,,,,
cpl::Football_Player::a2d59a105ffa40e592a486e9b62e55b0,M. Voytsekhovskyi,Inter Toronto,Midfielder,2024,midfielder,14,549,2,1,10,3,6,1,7,11,10,2,3,0,0,74.0,10,1.64,0,0,1,0,0,0,0,0,70.0,37.5,35.71,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,,549.0,,,,132.0,4.0,33.0,77.0,1.0,3.0,8.0,78.0,22.0,28.0,,,134.0,11.0,96.0,8.0,36.0,28.0,6.0,34.0,,,23.0,5.0,,10.0,246.0,14.0,5.0,,66.0,41.0,27.0,10.0,30.0,2.0,10.0,,,5.0,80.0,1.0,,,14.0,,,,41.0,32.0,96.0,98.0,14.0,,50.0,25.0,2.0,4.0,,,,,6.0,10.0,17.0,,,7.0,,9.0,9.0,3.0,2.0,9.0,4.0,10.0,4.0,1.0,,8.0,1.0,,1.0,11.0,8.0,,1.0,,,,,1.0,2.0,,6.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,0.0,2.0,0.0,19.0,,1.0,,,,,,,,,
cpl::Football_Player::1f4a9af68a764f0c95fa10063975c4c8,S. Mlah,Valour,Midfielder,2024,midfielder,14,888,1,1,8,2,2,1,10,13,7,0,2,0,0,79.0,10,1.01,2,0,1,0,0,0,0,0,62.5,45.68,36.84,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,888.0,,,3.0,280.0,3.0,46.0,100.0,2.0,2.0,6.0,103.0,123.0,54.0,2.0,,282.0,13.0,215.0,10.0,60.0,61.0,2.0,44.0,,,51.0,11.0,,23.0,430.0,14.0,7.0,,62.0,102.0,10.0,10.0,37.0,7.0,7.0,,,7.0,81.0,16.0,,,14.0,,,,32.0,73.0,220.0,222.0,19.0,,44.0,30.0,,10.0,,,,,8.0,16.0,23.0,,,10.0,16.0,9.0,12.0,6.0,2.0,3.0,6.0,8.0,3.0,4.0,,6.0,1.0,,1.0,6.0,7.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,0.0,0.0,1.0,15.0,,1.0,,,,,,,,,
cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,Atlético,Midfielder,2024,midfielder,30,2151,3,2,18,5,9,2,25,19,59,0,6,0,0,88.0,30,1.26,0,0,0,0,0,0,0,0,62.5,57.78,52.63,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,2151.0,,,3.0,871.0,7.0,189.0,364.0,10.0,6.0,20.0,208.0,412.0,93.0,1.0,,888.0,19.0,747.0,25.0,113.0,280.0,11.0,103.0,,,124.0,25.0,,25.0,1247.0,30.0,10.0,,187.0,185.0,36.0,10.0,130.0,28.0,59.0,,,20.0,225.0,35.0,,,30.0,,,,77.0,234.0,763.0,775.0,38.0,4.0,95.0,110.0,5.0,13.0,,,,,12.0,40.0,43.0,2.0,,25.0,21.0,23.0,18.0,15.0,14.0,5.0,9.0,18.0,5.0,3.0,,15.0,1.0,,1.0,19.0,15.0,3.0,13.0,,,,1.0,2.0,,,9.0,,3.0,2.0,3.0,,1.0,,,1.0,,,,,,,1.0,2.0,1.0,44.0,,,,,,,,,,,
cpl::Football_Player::a4c7c645cfc244d59a886830c20ae894,M. Vales,Pacific,Midfielder,2024,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::fd8128d359f64c5180b7115c46766e93,T. Esprit,Inter Toronto,Midfielder,2024,midfielder,13,179,0,0,0,0,0,0,3,4,4,0,0,0,0,91.0,5,2.51,1,0,0,0,0,0,0,0,75.0,38.89,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,179.0,,,,50.0,1.0,21.0,23.0,,,1.0,27.0,23.0,4.0,1.0,,51.0,4.0,46.0,5.0,5.0,6.0,1.0,8.0,,,12.0,2.0,,1.0,97.0,13.0,1.0,,32.0,10.0,3.0,10.0,14.0,,4.0,,,1.0,36.0,3.0,,,13.0,,,,19.0,14.0,45.0,46.0,4.0,,22.0,13.0,,2.0,,,,,5.0,4.0,4.0,,,3.0,,2.0,3.0,1.0,1.0,11.0,,,,1.0,,3.0,,,,7.0,4.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,11.0,,1.0,,,,,,,,,
cpl::Football_Player::9a040c91c1d2424ca095e663faf5075a,K. Kane,Forge,Midfielder,2024,midfielder,9,155,0,0,2,0,1,0,3,4,7,0,2,1,0,78.0,1,0.58,0,0,0,0,0,0,0,0,60.0,61.54,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,155.0,,,,77.0,,20.0,28.0,2.0,2.0,5.0,27.0,33.0,13.0,,,79.0,4.0,56.0,1.0,18.0,17.0,,12.0,,,12.0,1.0,,6.0,116.0,9.0,1.0,,20.0,19.0,,10.0,16.0,5.0,7.0,,,3.0,26.0,,,,9.0,,,,7.0,23.0,60.0,61.0,6.0,,10.0,13.0,,,1.0,1.0,,,1.0,5.0,3.0,1.0,,3.0,7.0,,3.0,2.0,,8.0,1.0,2.0,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.0,,,4.0,,,,,,,,,,,
cpl::Football_Player::c61bc69e3cc04986a50e309ba356335c,K. Kibato,Inter Toronto,Midfielder,2024,midfielder,14,620,0,0,1,0,1,0,10,7,13,0,2,0,0,87.0,14,2.03,2,0,0,0,0,0,0,0,55.56,54.88,40.0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,620.0,,,1.0,280.0,1.0,72.0,133.0,5.0,2.0,10.0,70.0,119.0,29.0,1.0,,287.0,7.0,242.0,11.0,39.0,97.0,4.0,28.0,,,28.0,7.0,,16.0,414.0,14.0,6.0,,72.0,69.0,3.0,10.0,45.0,6.0,13.0,,,4.0,82.0,3.0,,,14.0,,,,31.0,49.0,241.0,248.0,10.0,,37.0,41.0,3.0,4.0,,,,,10.0,18.0,17.0,,,10.0,4.0,8.0,6.0,8.0,22.0,7.0,,1.0,1.0,3.0,,4.0,4.0,4.0,3.0,8.0,5.0,,5.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,0.0,,,13.0,,1.0,,,,,,,,,
cpl::Football_Player::b2128eb98c0e4992a9bce2dd26483fb4,O. Benítez,Forge,Midfielder,2024,midfielder,3,73,0,0,0,0,0,0,1,2,3,1,0,0,0,81.0,0,0.0,1,0,0,0,0,0,0,0,50.0,50.0,50.0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.0,,,,30.0,1.0,11.0,17.0,,,,16.0,9.0,6.0,,,31.0,2.0,25.0,,6.0,3.0,,11.0,,,7.0,,,1.0,48.0,3.0,1.0,,10.0,6.0,1.0,10.0,6.0,,3.0,,,1.0,12.0,,,,3.0,,,,5.0,11.0,24.0,25.0,2.0,,6.0,5.0,,,,,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,3.0,,,,,,5.0,1.0,,1.0,,6.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,
cpl::Football_Player::a4d26a57d62040df8359a9bc96b1db67,D. Campbell,Valour,Midfielder,2024,midfielder,24,2088,1,0,5,1,3,0,41,50,53,0,10,0,0,80.0,30,1.29,0,0,0,0,0,0,0,0,64.06,54.39,50.72,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,,2088.0,,1.0,9.0,889.0,1.0,149.0,331.0,42.0,10.0,92.0,282.0,408.0,103.0,3.0,,930.0,50.0,684.0,27.0,195.0,173.0,7.0,154.0,,,100.0,23.0,,51.0,1391.0,24.0,24.0,,227.0,373.0,14.0,10.0,161.0,51.0,53.0,,,35.0,296.0,59.0,,,24.0,,,,101.0,235.0,695.0,735.0,69.0,2.0,135.0,126.0,3.0,2.0,,,,,10.0,64.0,40.0,6.0,,41.0,40.0,25.0,34.0,23.0,55.0,1.0,2.0,5.0,,15.0,1.0,10.0,4.0,18.0,4.0,12.0,10.0,1.0,2.0,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,1.0,31.0,,,,,,,,,,,
